#序号,经度,纬度,航向角(度)
#bridge_5B-6B
148,110.64742213,35.60369938,359.92
149,110.64742192,35.60382657,90.12
#south_15
150,110.64743225,35.60382655,89.88
151,110.64776568,35.60382712,179.88
152,110.64776571,35.60381630,269.88
153,110.64743228,35.60381573,179.88
154,110.64743231,35.60380491,89.88
155,110.64776574,35.60380548,179.88
156,110.64776576,35.60379466,269.88
157,110.64743234,35.60379409,179.88
158,110.64743237,35.60378327,89.88
159,110.64776579,35.60378384,179.88
160,110.64776582,35.60377302,269.88
161,110.64743239,35.60377245,179.88
162,110.64743242,35.60376163,89.88
163,110.64776585,35.60376220,179.88
164,110.64776587,35.60375138,269.88
165,110.64743245,35.60375081,179.88
166,110.64743248,35.60373999,89.88
167,110.64776590,35.60374056,179.88
168,110.64776593,35.60372974,269.88
169,110.64743250,35.60372917,179.88
170,110.64743253,35.60372008,89.88
171,110.64776595,35.60372065,179.77
#south_16
172,110.64776651,35.60360774,269.83
173,110.64727412,35.60360657,179.83
174,110.64727416,35.60359575,89.83
175,110.64776655,35.60359692,179.83
176,110.64776659,35.60358610,269.83
177,110.64727420,35.60358493,179.83
178,110.64727424,35.60357411,89.83
179,110.64776662,35.60357528,179.83
180,110.64776666,35.60356446,269.83
181,110.64727427,35.60356329,179.83
182,110.64727431,35.60355247,89.83
183,110.64776670,35.60355364,179.83
184,110.64776674,35.60354282,269.83
185,110.64727435,35.60354165,179.83
186,110.64727439,35.60353083,89.83
187,110.64776678,35.60353200,179.83
188,110.64776682,35.60352118,269.83
189,110.64727443,35.60352001,179.83
190,110.64727447,35.60350919,89.83
191,110.64776686,35.60351036,179.83
192,110.64776689,35.60349954,269.83
193,110.64727451,35.60349837,179.83
194,110.64727454,35.60348755,89.83
195,110.64776693,35.60348872,179.83
196,110.64776697,35.60347790,269.83
197,110.64727458,35.60347673,179.83
198,110.64727461,35.60346882,89.83
199,110.64776700,35.60346999,180.22
#south_17
200,110.64776688,35.60344413,269.66
201,110.64727488,35.60344178,179.67
202,110.64727495,35.60343096,89.66
203,110.64776695,35.60343331,179.67
204,110.64776703,35.60342249,269.66
205,110.64727503,35.60342014,179.67
206,110.64727511,35.60340933,89.66
207,110.64776711,35.60341167,179.67
208,110.64776719,35.60340086,269.66
209,110.64727519,35.60339851,179.67
210,110.64727526,35.60338769,89.66
211,110.64776726,35.60339004,179.67
212,110.64776734,35.60337922,269.66
213,110.64727534,35.60337687,179.67
214,110.64727542,35.60336605,89.66
215,110.64776742,35.60336840,179.67
216,110.64776750,35.60335758,269.66
217,110.64727550,35.60335523,179.67
218,110.64727557,35.60334441,89.66
219,110.64776757,35.60334676,179.67
220,110.64776765,35.60333594,269.66
221,110.64727565,35.60333359,179.67
222,110.64727573,35.60332277,89.66
223,110.64776773,35.60332512,179.67
224,110.64776781,35.60331430,269.66
225,110.64727581,35.60331195,179.67
226,110.64727586,35.60330443,89.66
227,110.64776786,35.60330678,0.04
#back_17B-16A
228,110.64776797,35.60344504,0.25
229,110.64776811,35.60346909,359.83
#back_16B-15A
230,110.64776761,35.60360864,359.77
231,110.64776706,35.60371975,359.88
#back_15B-14A
232,110.64776678,35.60382802,0.61
233,110.64776724,35.60386301,359.57
#back_14B-13A
234,110.64776557,35.60404402,359.72
235,110.64776491,35.60415390,359.88
#back_13B-12A
236,110.64776464,35.60426222,359.99
237,110.64776464,35.60429273,359.83
#back_12B-11A
238,110.64776416,35.60442191,359.55
239,110.64776313,35.60452750,359.90
#back_11B-10A
240,110.64776265,35.60475014,359.63
241,110.64776183,35.60485292,359.73
#back_9A-8B
242,110.64776099,35.60500043,359.87
243,110.64776029,35.60525247,359.63
#back_7A-7bA
244,110.64776001,35.60528695,269.85
245,110.64741624,35.60528620,0.00
#back_7bA-6A
246,110.64741624,35.60528620,0.14
247,110.64741690,35.60550265,359.88
#back_6B-5A
248,110.64741642,35.60568374,359.97
249,110.64741640,35.60571754,359.77
#back_5B-4A
250,110.64741549,35.60589857,0.21
251,110.64741564,35.60593336,0.21
