#序号,经度,纬度,航向角(度)
#bridge_5B-6B
251,110.64693639,35.60617376,90.04
252,110.64708459,35.60617368,0.04
253,110.64708460,35.60618450,270.04
254,110.64693640,35.60618458,0.04
255,110.64693641,35.60619540,90.04
256,110.64708461,35.60619532,0.04
257,110.64708462,35.60620614,270.04
258,110.64693642,35.60620622,0.04
259,110.64693643,35.60621704,90.04
260,110.64708463,35.60621696,0.04
261,110.64708463,35.60622778,270.04
262,110.64693644,35.60622786,0.04
263,110.64693644,35.60623868,90.04
264,110.64708464,35.60623860,0.04
265,110.64708465,35.60624942,270.04
266,110.64693645,35.60624950,0.04
267,110.64693646,35.60626032,90.04
268,110.64708466,35.60626024,0.04
269,110.64708467,35.60627106,270.04
270,110.64693647,35.60627114,0.04
271,110.64693648,35.60628196,90.04
272,110.64708468,35.60628188,0.04
273,110.64708469,35.60629270,270.04
274,110.64693649,35.60629278,0.04
275,110.64693650,35.60630360,90.04
276,110.64708470,35.60630352,0.04
277,110.64708470,35.60631434,270.04
278,110.64693651,35.60631442,0.04
279,110.64693651,35.60632524,90.04
280,110.64708471,35.60632516,0.04
281,110.64708472,35.60633120,270.04
282,110.64693652,35.60633128,359.86
#north_2
283,110.64693641,35.60636839,90.03
284,110.64708452,35.60636833,0.03
285,110.64708453,35.60637915,270.03
286,110.64693641,35.60637921,0.03
287,110.64693642,35.60639003,90.03
288,110.64708453,35.60638997,0.03
289,110.64708454,35.60640079,270.03
290,110.64693643,35.60640085,0.03
291,110.64693643,35.60641167,90.03
292,110.64708455,35.60641161,0.03
293,110.64708455,35.60642243,270.03
294,110.64693644,35.60642249,0.03
295,110.64693644,35.60643331,90.03
296,110.64708456,35.60643325,0.03
297,110.64708456,35.60644407,270.03
298,110.64693645,35.60644413,0.03
299,110.64693646,35.60645495,90.03
300,110.64708457,35.60645489,0.03
301,110.64708458,35.60646571,270.03
302,110.64693646,35.60646577,0.03
303,110.64693647,35.60647659,90.03
304,110.64708458,35.60647653,0.03
305,110.64708459,35.60648735,270.03
306,110.64693647,35.60648741,0.03
307,110.64693648,35.60649822,90.03
308,110.64708459,35.60649817,0.03
309,110.64708460,35.60650899,270.03
310,110.64693649,35.60650904,0.03
311,110.64693649,35.60651986,90.03
312,110.64708461,35.60651981,0.03
313,110.64708461,35.60653063,270.03
314,110.64693650,35.60653068,0.03
315,110.64693651,35.60654150,90.03
316,110.64708462,35.60654145,0.03
317,110.64708462,35.60654726,270.03
318,110.64693651,35.60654732,359.60
#north_1
319,110.64693618,35.60658527,89.82
320,110.64708454,35.60658564,359.83
321,110.64708450,35.60659646,269.82
322,110.64693614,35.60659609,359.83
323,110.64693610,35.60660691,89.82
324,110.64708446,35.60660728,359.83
325,110.64708442,35.60661810,269.82
326,110.64693606,35.60661773,359.83
327,110.64693602,35.60662855,89.82
328,110.64708438,35.60662892,359.83
329,110.64708434,35.60663974,269.82
330,110.64693598,35.60663937,359.83
331,110.64693594,35.60665019,89.82
332,110.64708430,35.60665056,359.83
333,110.64708426,35.60666138,269.82
334,110.64693590,35.60666101,359.83
335,110.64693586,35.60667183,89.82
336,110.64708422,35.60667220,359.83
337,110.64708418,35.60668302,269.82
338,110.64693582,35.60668265,359.83
339,110.64693578,35.60669347,89.82
340,110.64708414,35.60669384,359.83
341,110.64708410,35.60670466,269.82
342,110.64693574,35.60670429,359.83
343,110.64693570,35.60671511,89.82
344,110.64708406,35.60671548,359.83
345,110.64708402,35.60672630,269.82
346,110.64693566,35.60672593,359.83
347,110.64693562,35.60673675,89.82
348,110.64708398,35.60673712,359.83
349,110.64708394,35.60674794,269.82
350,110.64693558,35.60674757,359.83
351,110.64693554,35.60675839,89.82
352,110.64708390,35.60675876,359.83
353,110.64708387,35.60676487,269.82
354,110.64693551,35.60676450,180.11
#back_1B-2B
355,110.64693508,35.60658437,179.95
356,110.64693530,35.60636749,180.01
#back_3B-4B
357,110.64693527,35.60615122,179.72
358,110.64693658,35.60593373,179.73
#back_5B-6B
359,110.64693783,35.60571879,179.87
360,110.64693844,35.60550164,179.82
#back_7B-8B
361,110.64693926,35.60528539,179.77
362,110.64694032,35.60507032,179.77
#back_9B-10bA
363,110.64694067,35.60499998,180.31
364,110.64694054,35.60497935,0.00
#back_10bA-10A
365,110.64694054,35.60497935,269.66
366,110.64659707,35.60497767,0.00
#back_10A-11A
367,110.64659707,35.60497767,179.81
368,110.64659802,35.60474805,179.69
#back_11B-12A
369,110.64659952,35.60452571,179.86
370,110.64659983,35.60442182,359.86
#back_north11B-north12A
371,110.64659952,35.60452571,179.86
372,110.64659983,35.60442182,179.65
#back_north12B-north14A
373,110.64660078,35.60429259,179.97
374,110.64660094,35.60404301,179.99
#back_north14B-north15A
375,110.64660097,35.60386202,178.52
376,110.64660206,35.60382761,179.86
#back_north15B-north17A
377,110.64660255,35.60366755,179.76
378,110.64660374,35.60344040,179.93
#back_north17B-north19A
379,110.64660395,35.60330088,179.87
380,110.64660449,35.60310295,179.78
#back_north19B-north20A
381,110.64660561,35.60287015,179.73
382,110.64660580,35.60283869,179.99
#back_north20B-north21A
383,110.64660584,35.60266806,179.57
384,110.64660680,35.60256286,179.72
#back_north22A-north24A
385,110.64660776,35.60240069,179.76
386,110.64660943,35.60207901,179.87
#back_north24B-24A
387,110.64660984,35.60192962,90.00
388,110.64777591,35.60192968,359.52
#back_24B-23A
389,110.64777436,35.60207956,0.27
390,110.64777458,35.60211783,359.59
#back_23B-22A
391,110.64777398,35.60218478,359.69
392,110.64777329,35.60228932,359.93
#back_22B-21A
393,110.64777310,35.60240849,359.19
394,110.64777254,35.60244104,359.93
#back_21B-20A
395,110.64777235,35.60255990,359.70
396,110.64777166,35.60266566,359.79
#back_20B-19A
397,110.64777090,35.60283616,359.24
398,110.64777038,35.60286840,359.86
#back_19B-18A
399,110.64776966,35.60310123,359.77
400,110.64776917,35.60320370,0.82
#back_18B-17A
401,110.64777027,35.60326632,358.46
402,110.64776897,35.60330588,359.67
#back_17B-16A
403,110.64776797,35.60344504,0.25
404,110.64776811,35.60346909,359.83
#back_16B-15A
405,110.64776761,35.60360864,359.77
406,110.64776706,35.60371975,359.88
#back_15B-14A
407,110.64776678,35.60382802,0.61
408,110.64776724,35.60386301,359.57
#back_14B-13A
409,110.64776557,35.60404402,359.72
410,110.64776491,35.60415390,359.88
#back_13B-12A
411,110.64776464,35.60426222,359.99
412,110.64776464,35.60429273,359.83
#back_12B-11A
413,110.64776416,35.60442191,359.55
414,110.64776313,35.60452750,359.90
#back_11B-10A
415,110.64776265,35.60475014,359.63
416,110.64776183,35.60485292,359.73
#back_9A-8B
417,110.64776099,35.60500043,359.87
418,110.64776029,35.60525247,359.63
#back_7A-7bA
419,110.64776001,35.60528695,269.85
420,110.64741624,35.60528620,0.00
#back_7bA-6A
421,110.64741624,35.60528620,0.14
422,110.64741690,35.60550265,359.88
#back_6B-5A
423,110.64741642,35.60568374,359.97
424,110.64741640,35.60571754,359.77
#back_5B-4A
425,110.64741549,35.60589857,0.21
426,110.64741564,35.60593336,0.21
