#序号,经度,纬度,航向角(度)
#bridge_4B-3A
173,110.64741488,35.60580029,179.77
174,110.64741493,35.60578947,269.76
175,110.64726565,35.60578897,179.77
176,110.64726570,35.60577815,89.76
177,110.64741499,35.60577865,179.77
178,110.64741504,35.60576783,269.76
179,110.64726576,35.60576733,179.77
180,110.64726581,35.60575651,89.76
181,110.64741510,35.60575701,179.77
182,110.64741515,35.60574619,269.76
183,110.64726587,35.60574569,179.77
184,110.64726592,35.60573487,89.76
185,110.64741520,35.60573537,179.77
186,110.64741526,35.60572455,269.76
187,110.64726598,35.60572405,179.77
188,110.64726601,35.60571794,89.76
189,110.64741529,35.60571844,179.96
#south_6
190,110.64741532,35.60568284,269.88
191,110.64726617,35.60568257,179.88
192,110.64726620,35.60567175,89.88
193,110.64741535,35.60567202,179.88
194,110.64741538,35.60566120,269.88
195,110.64726622,35.60566093,179.88
196,110.64726625,35.60565011,89.88
197,110.64741541,35.60565038,179.88
198,110.64741544,35.60563956,269.88
199,110.64726628,35.60563929,179.88
200,110.64726631,35.60562847,89.88
201,110.64741546,35.60562874,179.88
202,110.64741549,35.60561792,269.88
203,110.64726634,35.60561765,179.88
204,110.64726637,35.60560683,89.88
205,110.64741552,35.60560710,179.88
206,110.64741555,35.60559628,269.88
207,110.64726640,35.60559601,179.88
208,110.64726643,35.60558520,89.88
209,110.64741558,35.60558546,179.88
210,110.64741561,35.60557464,269.88
211,110.64726645,35.60557438,179.88
212,110.64726648,35.60556356,89.88
213,110.64741564,35.60556382,179.88
214,110.64741566,35.60555300,269.88
215,110.64726651,35.60555274,179.88
216,110.64726654,35.60554192,89.88
217,110.64741569,35.60554218,179.88
218,110.64741572,35.60553136,269.88
219,110.64726657,35.60553110,179.88
220,110.64726660,35.60552028,89.88
221,110.64741575,35.60552054,179.88
222,110.64741578,35.60550972,269.88
223,110.64726663,35.60550946,179.88
224,110.64726664,35.60550329,89.88
225,110.64741580,35.60550355,182.11
#south_7_long_block
226,110.64741411,35.60546635,269.73
227,110.64726509,35.60546578,179.74
228,110.64726515,35.60545496,89.73
229,110.64741417,35.60545553,179.74
230,110.64741424,35.60544471,269.73
231,110.64726521,35.60544414,179.74
232,110.64726527,35.60543332,89.73
233,110.64741430,35.60543389,179.74
234,110.64741436,35.60542307,269.73
235,110.64726533,35.60542250,179.74
236,110.64726539,35.60541168,89.73
237,110.64741442,35.60541225,179.74
238,110.64741448,35.60540143,269.73
239,110.64726545,35.60540086,179.74
240,110.64726552,35.60539004,89.73
241,110.64741454,35.60539061,179.74
242,110.64741460,35.60537979,269.73
243,110.64726558,35.60537922,179.74
244,110.64726564,35.60536841,89.73
245,110.64741467,35.60536897,179.74
246,110.64741473,35.60535815,269.73
247,110.64726570,35.60535759,179.74
248,110.64726576,35.60534677,89.73
249,110.64741479,35.60534733,179.74
250,110.64741485,35.60533651,269.73
251,110.64726582,35.60533595,179.74
252,110.64726588,35.60532513,89.73
253,110.64741491,35.60532569,179.74
254,110.64741497,35.60531487,269.73
255,110.64726595,35.60531431,179.74
256,110.64726601,35.60530349,89.73
257,110.64741503,35.60530405,179.74
258,110.64741510,35.60529323,269.73
259,110.64726607,35.60529267,179.74
260,110.64726610,35.60528653,89.73
261,110.64741513,35.60528710,3.32
#south_7
262,110.64742498,35.60542527,89.93
263,110.64775871,35.60542559,179.93
264,110.64775873,35.60541477,269.93
265,110.64742499,35.60541445,179.93
266,110.64742501,35.60540363,89.93
267,110.64775874,35.60540395,179.93
268,110.64775876,35.60539313,269.93
269,110.64742502,35.60539281,179.93
270,110.64742504,35.60538199,89.93
271,110.64775878,35.60538231,179.93
272,110.64775879,35.60537149,269.93
273,110.64742506,35.60537117,179.93
274,110.64742507,35.60536035,89.93
275,110.64775881,35.60536067,179.93
276,110.64775882,35.60534985,269.93
277,110.64742509,35.60534953,179.93
278,110.64742510,35.60533871,89.93
279,110.64775884,35.60533903,179.93
280,110.64775885,35.60532821,269.93
281,110.64742512,35.60532789,179.93
282,110.64742513,35.60531707,89.93
283,110.64775887,35.60531739,179.93
284,110.64775888,35.60530657,269.93
285,110.64742515,35.60530625,179.93
286,110.64742516,35.60529543,89.93
287,110.64775890,35.60529575,179.93
288,110.64775891,35.60528785,269.93
289,110.64742517,35.60528754,89.93
290,110.64775891,35.60528785,179.64
#south_8
291,110.64775919,35.60525156,269.81
292,110.64726712,35.60525022,179.81
293,110.64726717,35.60523940,89.81
294,110.64775923,35.60524074,179.81
295,110.64775928,35.60522992,269.81
296,110.64726721,35.60522858,179.81
297,110.64726726,35.60521776,89.81
298,110.64775932,35.60521910,179.81
299,110.64775936,35.60520828,269.81
300,110.64726730,35.60520694,179.81
301,110.64726735,35.60519612,89.81
302,110.64775941,35.60519746,179.81
303,110.64775945,35.60518664,269.81
304,110.64726739,35.60518530,179.81
305,110.64726743,35.60517448,89.81
306,110.64775950,35.60517582,179.81
307,110.64775954,35.60516500,269.81
308,110.64726748,35.60516366,179.81
309,110.64726752,35.60515284,89.81
310,110.64775959,35.60515418,179.81
311,110.64775963,35.60514336,269.81
312,110.64726757,35.60514202,179.81
313,110.64726761,35.60513120,89.81
314,110.64775967,35.60513255,179.81
315,110.64775972,35.60512173,269.81
316,110.64726766,35.60512038,179.81
317,110.64726770,35.60510956,89.81
318,110.64775976,35.60511091,179.81
319,110.64775981,35.60510009,269.81
320,110.64726774,35.60509874,179.81
321,110.64726779,35.60508792,89.81
322,110.64775985,35.60508927,179.81
323,110.64775990,35.60507845,269.81
324,110.64726783,35.60507710,179.81
325,110.64726786,35.60507083,89.81
326,110.64775992,35.60507217,179.85
#south_9
327,110.64776004,35.60503524,270.21
328,110.64726777,35.60503672,180.21
329,110.64726772,35.60502590,90.21
330,110.64775999,35.60502442,180.21
331,110.64775994,35.60501361,270.21
332,110.64726768,35.60501508,180.21
333,110.64726763,35.60500426,90.21
334,110.64775989,35.60500279,159.32
#bridge_9-10b
335,110.64776099,35.60500043,178.44
336,110.64776161,35.60498175,269.88
#south_10_long_block
337,110.64726812,35.60498087,90.15
338,110.64741689,35.60498055,180.15
339,110.64741685,35.60496973,270.15
340,110.64726808,35.60497005,180.15
341,110.64726805,35.60495924,90.15
342,110.64741682,35.60495891,180.15
343,110.64741678,35.60494809,270.15
344,110.64726801,35.60494842,180.15
345,110.64726798,35.60493760,90.15
346,110.64741675,35.60493727,180.15
347,110.64741671,35.60492645,270.15
348,110.64726794,35.60492678,180.15
349,110.64726791,35.60491596,90.15
350,110.64741668,35.60491563,180.15
351,110.64741664,35.60490481,270.15
352,110.64726787,35.60490514,180.15
353,110.64726784,35.60489432,90.15
354,110.64741661,35.60489399,180.15
355,110.64741657,35.60488317,270.15
356,110.64726780,35.60488350,180.15
357,110.64726777,35.60487268,90.15
358,110.64741654,35.60487235,180.15
359,110.64741650,35.60486153,270.15
360,110.64726773,35.60486186,180.15
361,110.64726770,35.60485104,90.15
362,110.64741647,35.60485071,180.15
363,110.64741643,35.60483990,270.15
364,110.64726766,35.60484022,180.15
365,110.64726764,35.60483314,90.15
366,110.64741641,35.60483281,3.56
#south_10
367,110.64742771,35.60498047,89.92
368,110.64776051,35.60498085,179.92
369,110.64776053,35.60497003,269.92
370,110.64742773,35.60496965,179.92
371,110.64742775,35.60495883,89.92
372,110.64776055,35.60495921,179.92
373,110.64776056,35.60494839,269.92
374,110.64742777,35.60494801,179.92
375,110.64742779,35.60493719,89.92
376,110.64776058,35.60493757,179.92
377,110.64776060,35.60492675,269.92
378,110.64742781,35.60492637,179.92
379,110.64742782,35.60491555,89.92
380,110.64776062,35.60491593,179.92
381,110.64776064,35.60490511,269.92
382,110.64742784,35.60490473,179.92
383,110.64742786,35.60489391,89.92
384,110.64776066,35.60489429,179.92
385,110.64776068,35.60488347,269.92
386,110.64742788,35.60488309,179.92
387,110.64742790,35.60487227,89.92
388,110.64776069,35.60487265,179.92
389,110.64776071,35.60486183,269.92
390,110.64742792,35.60486145,179.92
391,110.64742793,35.60485344,89.92
392,110.64776073,35.60485382,0.32
#bridge_10-11b
393,110.64776161,35.60498175,179.79
394,110.64776265,35.60475014,269.63
#south_11_long_block
395,110.64727013,35.60474759,89.90
396,110.64741773,35.60474779,179.90
397,110.64741775,35.60473697,269.90
398,110.64727015,35.60473677,179.90
399,110.64727017,35.60472595,89.90
400,110.64741777,35.60472615,179.90
401,110.64741780,35.60471533,269.90
402,110.64727020,35.60471513,179.90
403,110.64727022,35.60470431,89.90
404,110.64741782,35.60470451,179.90
405,110.64741784,35.60469369,269.90
406,110.64727024,35.60469349,179.90
407,110.64727026,35.60468267,89.90
408,110.64741786,35.60468287,179.90
409,110.64741789,35.60467205,269.90
410,110.64727028,35.60467185,179.90
411,110.64727031,35.60466103,89.90
412,110.64741791,35.60466123,179.90
413,110.64741793,35.60465042,269.90
414,110.64727033,35.60465021,179.90
415,110.64727035,35.60463939,89.90
416,110.64741795,35.60463960,179.90
417,110.64741797,35.60462878,269.90
418,110.64727037,35.60462857,179.90
419,110.64727040,35.60461775,89.90
420,110.64741800,35.60461796,179.90
421,110.64741802,35.60460714,269.90
422,110.64727042,35.60460693,179.90
423,110.64727044,35.60459611,89.90
424,110.64741804,35.60459632,179.90
425,110.64741806,35.60458550,269.90
426,110.64727046,35.60458529,179.90
427,110.64727049,35.60457447,89.90
428,110.64741809,35.60457468,179.90
429,110.64741811,35.60456386,269.90
430,110.64727051,35.60456365,179.90
431,110.64727053,35.60455283,89.90
432,110.64741813,35.60455304,179.90
433,110.64741815,35.60454222,269.90
434,110.64727055,35.60454202,179.90
435,110.64727057,35.60453120,89.90
436,110.64741818,35.60453140,179.90
437,110.64741820,35.60452058,269.90
438,110.64727060,35.60452038,179.90
