序号,经度,纬度,航向角(度)
162,110.64705967,35.60326494,269.84
163,110.64704863,35.60326491,179.84
164,110.64704887,35.60319351,269.84
165,110.64703783,35.60319349,359.84
166,110.64703759,35.60326489,269.84
167,110.64702655,35.60326486,179.84
168,110.64702679,35.60319347,269.84
169,110.64701575,35.60319344,359.84
170,110.64701551,35.60326484,269.84
171,110.64700447,35.60326481,179.84
172,110.64700471,35.60319342,269.84
173,110.64699367,35.60319339,359.84
174,110.64699343,35.60326479,269.84
175,110.64698239,35.60326476,179.84
176,110.64698263,35.60319337,269.84
177,110.64697159,35.60319334,359.84
178,110.64697135,35.60326474,269.84
179,110.64696031,35.60326472,179.84
180,110.64696055,35.60319332,269.84
181,110.64694951,35.60319329,359.84
182,110.64694927,35.60326469,189.40
#W18
183,110.64693872,35.60321290,270.16
184,110.64682818,35.60321314,270.16
185,110.64671764,35.60321339,270.16
186,110.64660710,35.60321364,0.16
187,110.64660713,35.60322266,90.16
188,110.64671767,35.60322241,90.16
189,110.64682821,35.60322216,90.16
190,110.64693875,35.60322191,0.16
191,110.64693879,35.60323093,270.16
192,110.64682824,35.60323118,270.16
193,110.64671770,35.60323142,270.16
194,110.64660716,35.60323167,0.16
195,110.64660719,35.60324069,90.16
196,110.64671773,35.60324044,90.16
197,110.64682827,35.60324019,90.16
198,110.64693882,35.60323995,0.16
199,110.64693885,35.60324896,270.16
200,110.64682830,35.60324921,270.16
201,110.64671776,35.60324946,270.16
202,110.64660722,35.60324970,0.16
203,110.64660725,35.60325872,90.16
204,110.64671779,35.60325847,90.16
205,110.64682833,35.60325823,90.16
206,110.64693888,35.60325798,0.16
207,110.64693890,35.60326401,270.16
208,110.64682835,35.60326425,270.16
209,110.64671781,35.60326450,270.16
210,110.64660727,35.60326475,333.68
#bridge_W18A-W17B
211,110.64660507,35.60326836,359.98
212,110.64660505,35.60330358,90.08
#bridge_W18A-W17B_mid
213,110.64671994,35.60330346,90.08
214,110.64683482,35.60330333,90.08
#W17_up
215,110.64694971,35.60330321,89.90
216,110.64709383,35.60330341,359.90
217,110.64709381,35.60331243,269.90
218,110.64694969,35.60331222,359.90
219,110.64694967,35.60332124,89.90
220,110.64709379,35.60332144,359.90
221,110.64709377,35.60333046,269.90
222,110.64694965,35.60333026,359.90
223,110.64694963,35.60333927,89.90
224,110.64709376,35.60333948,359.90
225,110.64709374,35.60334849,269.90
226,110.64694961,35.60334829,359.90
227,110.64694959,35.60335731,89.90
228,110.64709372,35.60335751,359.90
229,110.64709370,35.60336652,269.90
230,110.64694957,35.60336632,359.90
231,110.64694955,35.60337534,89.90
232,110.64709368,35.60337554,359.90
233,110.64709366,35.60338456,269.90
234,110.64694953,35.60338436,359.90
235,110.64694952,35.60339337,89.90
236,110.64709364,35.60339357,359.90
237,110.64709362,35.60340259,269.90
238,110.64694950,35.60340239,359.90
239,110.64694948,35.60341140,89.90
240,110.64709360,35.60341161,359.90
241,110.64709358,35.60342062,269.90
242,110.64694946,35.60342042,359.90
243,110.64694944,35.60342944,89.90
244,110.64709357,35.60342964,359.90
245,110.64709355,35.60343709,269.90
246,110.64694942,35.60343689,180.09
#bridge_17upA-17upB
247,110.64694915,35.60330321,269.90
248,110.64694695,35.60330320,271.31
#W17_down
249,110.64690998,35.60330389,269.93
250,110.64675862,35.60330374,269.93
251,110.64660726,35.60330359,359.93
252,110.64660724,35.60331260,89.93
253,110.64675860,35.60331275,89.93
254,110.64690996,35.60331291,359.93
255,110.64690995,35.60332192,269.93
256,110.64675859,35.60332177,269.93
257,110.64660723,35.60332162,359.93
258,110.64660722,35.60333064,89.93
259,110.64675858,35.60333079,89.93
260,110.64690994,35.60333094,359.93
261,110.64690992,35.60333996,269.93
262,110.64675856,35.60333980,269.93
263,110.64660720,35.60333965,359.93
264,110.64660719,35.60334867,89.93
265,110.64675855,35.60334882,89.93
266,110.64690991,35.60334897,359.93
267,110.64690989,35.60335799,269.93
268,110.64675854,35.60335784,269.93
269,110.64660718,35.60335768,359.93
270,110.64660716,35.60336670,89.93
271,110.64675852,35.60336685,89.93
272,110.64690988,35.60336701,359.93
273,110.64690987,35.60337602,269.93
274,110.64675851,35.60337587,269.93
275,110.64660715,35.60337572,359.93
276,110.64660714,35.60338473,89.93
277,110.64675849,35.60338489,89.93
278,110.64690985,35.60338504,359.93
279,110.64690984,35.60339405,269.93
280,110.64675848,35.60339390,269.93
281,110.64660712,35.60339375,359.93
282,110.64660711,35.60340277,89.93
283,110.64675847,35.60340292,89.93
284,110.64690983,35.60340307,359.93
285,110.64690981,35.60341209,269.93
286,110.64675845,35.60341194,269.93
287,110.64660709,35.60341178,359.93
288,110.64660708,35.60342080,89.93
289,110.64675844,35.60342095,89.93
290,110.64690980,35.60342110,359.93
291,110.64690979,35.60343012,269.93
292,110.64675843,35.60342997,269.93
293,110.64660707,35.60342982,359.93
294,110.64660706,35.60343770,89.93
295,110.64675841,35.60343785,89.93
296,110.64690977,35.60343800,269.93
297,110.64675841,35.60343785,269.93
298,110.64660706,35.60343770,333.52
#bridge_17-16B
299,110.64660485,35.60344129,0.46
300,110.64660510,35.60346644,26.37
#W16
301,110.64660731,35.60347006,89.84
302,110.64676903,35.60347042,89.84
303,110.64693076,35.60347078,89.84
304,110.64709249,35.60347114,359.84
305,110.64709246,35.60348016,269.84
306,110.64693073,35.60347980,269.84
307,110.64676900,35.60347944,269.84
308,110.64660728,35.60347908,359.84
309,110.64660725,35.60348810,89.84
310,110.64676897,35.60348846,89.84
311,110.64693070,35.60348882,89.84
312,110.64709243,35.60348918,359.84
313,110.64709240,35.60349819,269.84
314,110.64693067,35.60349783,269.84
315,110.64676894,35.60349747,269.84
316,110.64660722,35.60349711,359.84
317,110.64660719,35.60350613,89.84
318,110.64676891,35.60350649,89.84
319,110.64693064,35.60350685,89.84
320,110.64709237,35.60350721,359.84
321,110.64709234,35.60351623,269.84
322,110.64693061,35.60351587,269.84
323,110.64676888,35.60351551,269.84
324,110.64660716,35.60351515,359.84
325,110.64660713,35.60352416,89.84
326,110.64676885,35.60352452,89.84
