#序号,经度,纬度,航向角(度)
#south_4
153,110.64775881,35.60535672,179.93
154,110.64775883,35.60534524,269.93
155,110.64742509,35.60534492,179.93
156,110.64742511,35.60533345,89.93
157,110.64775884,35.60533376,179.93
158,110.64775886,35.60532229,269.93
159,110.64742513,35.60532197,179.93
160,110.64742514,35.60531049,89.93
161,110.64775888,35.60531081,179.93
162,110.64775889,35.60529933,269.93
163,110.64742516,35.60529901,179.93
164,110.64742517,35.60528754,89.93
165,110.64775891,35.60528785,179.64
#south_8
166,110.64775919,35.60525156,269.81
167,110.64726712,35.60525022,179.81
168,110.64726717,35.60523901,89.81
169,110.64775923,35.60524035,179.81
170,110.64775928,35.60522914,269.81
171,110.64726722,35.60522779,179.81
172,110.64726726,35.60521658,89.81
173,110.64775933,35.60521793,179.81
174,110.64775937,35.60520671,269.81
175,110.64726731,35.60520537,179.81
176,110.64726735,35.60519416,89.81
177,110.64775942,35.60519550,179.81
178,110.64775946,35.60518429,269.81
179,110.64726740,35.60518295,179.81
180,110.64726745,35.60517173,89.81
181,110.64775951,35.60517308,179.81
182,110.64775955,35.60516186,269.81
183,110.64726749,35.60516052,179.81
184,110.64726754,35.60514931,89.81
185,110.64775960,35.60515065,179.81
186,110.64775965,35.60513944,269.81
187,110.64726758,35.60513810,179.81
188,110.64726763,35.60512689,89.81
189,110.64775969,35.60512823,179.81
190,110.64775974,35.60511702,269.81
191,110.64726767,35.60511567,179.81
192,110.64726772,35.60510446,89.81
193,110.64775978,35.60510580,179.81
194,110.64775983,35.60509459,269.81
195,110.64726777,35.60509325,179.81
196,110.64726781,35.60508204,89.81
197,110.64775988,35.60508338,179.81
198,110.64775992,35.60507217,269.81
199,110.64726786,35.60507083,89.81
200,110.64775992,35.60507217,89.81
