#序号,经度,纬度,航向角(度)
#north_18_long_block
250,110.64694370,35.60212560,359.87
251,110.64694367,35.60213642,269.87
252,110.64660989,35.60213581,359.87
253,110.64660986,35.60214663,89.87
254,110.64694364,35.60214724,359.87
255,110.64694361,35.60215806,269.87
256,110.64660983,35.60215745,359.87
257,110.64660980,35.60216827,89.87
258,110.64694358,35.60216888,359.87
259,110.64694355,35.60217970,269.87
260,110.64660977,35.60217909,179.65
#north_24
261,110.64661054,35.60207811,89.87
262,110.64718220,35.60207916,179.87
263,110.64718222,35.60207222,269.87
264,110.64661056,35.60207117,179.87
265,110.64661059,35.60206036,89.87
266,110.64718225,35.60206140,179.87
267,110.64718228,35.60205058,269.87
268,110.64661062,35.60204954,179.87
269,110.64661065,35.60203872,89.87
270,110.64718231,35.60203976,179.87
271,110.64718234,35.60202894,269.87
272,110.64661068,35.60202790,179.87
273,110.64661071,35.60201708,89.87
274,110.64718237,35.60201812,179.87
275,110.64718240,35.60200730,269.87
276,110.64661074,35.60200626,179.87
277,110.64661077,35.60199544,89.87
278,110.64718243,35.60199648,179.87
279,110.64718246,35.60198566,269.87
280,110.64661080,35.60198462,179.87
281,110.64661083,35.60197380,89.87
282,110.64718249,35.60197484,179.87
283,110.64718252,35.60196402,269.87
284,110.64661086,35.60196298,179.87
285,110.64661089,35.60195216,89.87
286,110.64718255,35.60195321,179.87
287,110.64718258,35.60194239,269.87
288,110.64661092,35.60194134,179.87
289,110.64661095,35.60193052,89.87
290,110.64718261,35.60193157,269.87
291,110.64661095,35.60193052,269.87
