序号,经度,纬度,航向角(度)
#bridge_5B-6B
168,110.64741765,35.60452058,179.90
169,110.64741766,35.60451156,269.90
170,110.64727503,35.60451137,89.90
171,110.64741766,35.60451156,3.03
#E11_long_block_mid
172,110.64742504,35.60462475,3.03
#E11
173,110.64743241,35.60473795,89.90
174,110.64759589,35.60473818,89.90
175,110.64775936,35.60473842,179.90
176,110.64775938,35.60472940,269.90
177,110.64759591,35.60472916,269.90
178,110.64743243,35.60472893,179.90
179,110.64743245,35.60471991,89.90
180,110.64759593,35.60472015,89.90
181,110.64775940,35.60472038,179.90
182,110.64775942,35.60471137,269.90
183,110.64759595,35.60471113,269.90
184,110.64743247,35.60471090,179.90
185,110.64743249,35.60470188,89.90
186,110.64759597,35.60470212,89.90
187,110.64775944,35.60470235,179.90
188,110.64775946,35.60469333,269.90
189,110.64759599,35.60469310,269.90
190,110.64743251,35.60469286,179.90
191,110.64743253,35.60468385,89.90
192,110.64759601,35.60468408,89.90
193,110.64775948,35.60468432,179.90
194,110.64775950,35.60467530,269.90
195,110.64759603,35.60467507,269.90
196,110.64743255,35.60467483,179.90
197,110.64743257,35.60466581,89.90
198,110.64759604,35.60466605,89.90
199,110.64775952,35.60466629,179.90
200,110.64775954,35.60465727,269.90
201,110.64759606,35.60465703,269.90
202,110.64743259,35.60465680,179.90
203,110.64743261,35.60464778,89.90
204,110.64759608,35.60464802,89.90
205,110.64775956,35.60464825,179.90
206,110.64775958,35.60463924,269.90
207,110.64759610,35.60463900,269.90
208,110.64743263,35.60463876,179.90
209,110.64743265,35.60462975,89.90
210,110.64759612,35.60462998,89.90
211,110.64775960,35.60463022,179.90
212,110.64775962,35.60462120,269.90
213,110.64759614,35.60462097,269.90
214,110.64743267,35.60462073,179.90
215,110.64743269,35.60461172,89.90
216,110.64759616,35.60461195,89.90
217,110.64775964,35.60461219,179.90
218,110.64775966,35.60460317,269.90
219,110.64759618,35.60460293,269.90
220,110.64743271,35.60460270,179.90
221,110.64743273,35.60459368,89.90
222,110.64759620,35.60459392,89.90
223,110.64775968,35.60459415,179.90
224,110.64775970,35.60458514,269.90
225,110.64759622,35.60458490,269.90
226,110.64743274,35.60458467,179.90
227,110.64743276,35.60457565,89.90
228,110.64759624,35.60457589,89.90
229,110.64775972,35.60457612,179.90
230,110.64775974,35.60456710,269.90
231,110.64759626,35.60456687,269.90
232,110.64743278,35.60456663,179.90
233,110.64743280,35.60455762,89.90
234,110.64759628,35.60455785,89.90
235,110.64775975,35.60455809,179.90
236,110.64775977,35.60454907,269.90
237,110.64759630,35.60454884,269.90
238,110.64743282,35.60454860,179.90
239,110.64743284,35.60453958,89.90
240,110.64759632,35.60453982,89.90
241,110.64775979,35.60454006,179.90
242,110.64775981,35.60453104,269.90
243,110.64759634,35.60453080,269.90
244,110.64743286,35.60453057,89.90
245,110.64759634,35.60453080,89.90
246,110.64775981,35.60453104,0.37
#E11_mid
247,110.64776068,35.60464104,0.37
#back_11B-10A_stop
248,110.64776154,35.60475104,359.53
249,110.64776051,35.60485210,359.80
#back_11B-10A_stop_mid
250,110.64776019,35.60492672,359.80
#back_9A-8B
251,110.64775988,35.60500133,359.87
252,110.64775962,35.60509586,359.87
253,110.64775936,35.60519039,359.87
254,110.64775909,35.60528492,315.46
#back_7A-7bA
255,110.64775338,35.60528964,269.85
256,110.64764137,35.60528940,269.85
257,110.64752935,35.60528915,269.85
258,110.64741733,35.60528891,359.17
#back_7A-7bA_mid
259,110.64741574,35.60537855,359.17
#back_7bB-6A
260,110.64741415,35.60546819,2.22
261,110.64741576,35.60550179,359.89
#back_7bB-6A_mid
262,110.64741554,35.60559321,359.89
#back_6B-5A
263,110.64741532,35.60568464,359.97
264,110.64741529,35.60571664,359.77
#back_6B-5A_mid
265,110.64741484,35.60580805,359.77
#back_5B-4A
266,110.64741439,35.60589947,0.21
267,110.64741454,35.60593246,0.21
