序号,经度,纬度,航向角(度)
155,110.64702010,35.60218883,269.63
156,110.64700685,35.60218877,179.64
157,110.64700741,35.60211754,269.63
158,110.64699416,35.60211747,359.64
159,110.64699361,35.60218870,269.63
160,110.64698036,35.60218863,179.64
161,110.64698091,35.60211740,269.63
162,110.64696767,35.60211733,359.64
163,110.64696711,35.60218856,269.63
164,110.64695386,35.60218849,179.64
165,110.64695442,35.60211727,254.03
#north_23
166,110.64694372,35.60211478,269.87
167,110.64683265,35.60211458,269.87
168,110.64672158,35.60211438,269.87
169,110.64661050,35.60211417,359.87
170,110.64661047,35.60212499,89.87
171,110.64672155,35.60212520,89.87
172,110.64683262,35.60212540,89.87
173,110.64694370,35.60212560,359.87
174,110.64694367,35.60213642,269.87
175,110.64683259,35.60213622,269.87
176,110.64672152,35.60213601,269.87
177,110.64661044,35.60213581,359.87
178,110.64661041,35.60214663,89.87
179,110.64672149,35.60214683,89.87
180,110.64683256,35.60214704,89.87
181,110.64694364,35.60214724,359.87
182,110.64694361,35.60215806,269.87
183,110.64683253,35.60215786,269.87
184,110.64672146,35.60215765,269.87
185,110.64661038,35.60215745,359.87
186,110.64661035,35.60216827,89.87
187,110.64672143,35.60216847,89.87
188,110.64683250,35.60216867,89.87
189,110.64694358,35.60216888,359.87
190,110.64694355,35.60217970,269.87
191,110.64683247,35.60217949,269.87
192,110.64672140,35.60217929,269.87
193,110.64661032,35.60217909,346.61
#bridge_23-22b
194,110.64660977,35.60218100,359.81
195,110.64660932,35.60229040,359.81
196,110.64660887,35.60239979,89.95
#bridge_23-22b_mid
197,110.64677147,35.60239992,89.95
198,110.64693407,35.60240004,89.95
#north_22_long_block
199,110.64709667,35.60240016,179.73
200,110.64709739,35.60227642,269.73
201,110.64708621,35.60227637,359.73
202,110.64708548,35.60240012,269.73
203,110.64707224,35.60240007,179.73
204,110.64707296,35.60227632,269.73
205,110.64705971,35.60227627,359.73
206,110.64705899,35.60240002,269.73
207,110.64704574,35.60239997,179.73
208,110.64704646,35.60227622,269.73
209,110.64703322,35.60227617,359.73
210,110.64703249,35.60239991,269.73
211,110.64701924,35.60239986,179.73
212,110.64701997,35.60227612,269.73
213,110.64700672,35.60227606,359.73
214,110.64700600,35.60239981,269.73
215,110.64699275,35.60239976,179.73
216,110.64699347,35.60227601,269.73
217,110.64698022,35.60227596,359.73
218,110.64697950,35.60239971,269.73
219,110.64696625,35.60239966,179.73
220,110.64696698,35.60227591,269.73
221,110.64695373,35.60227586,359.73
222,110.64695300,35.60239960,184.41
#north_22
223,110.64694317,35.60229595,269.85
224,110.64683204,35.60229570,269.85
225,110.64672090,35.60229546,269.85
226,110.64660976,35.60229521,359.85
227,110.64660973,35.60230603,89.85
228,110.64672086,35.60230628,89.85
229,110.64683200,35.60230652,89.85
230,110.64694314,35.60230677,359.85
231,110.64694310,35.60231758,269.85
232,110.64683196,35.60231734,269.85
233,110.64672083,35.60231710,269.85
234,110.64660969,35.60231685,359.85
235,110.64660966,35.60232767,89.85
236,110.64672079,35.60232792,89.85
237,110.64683193,35.60232816,89.85
238,110.64694307,35.60232840,359.85
239,110.64694303,35.60233922,269.85
240,110.64683189,35.60233898,269.85
241,110.64672076,35.60233874,269.85
242,110.64660962,35.60233849,359.85
243,110.64660959,35.60234931,89.85
244,110.64672072,35.60234956,89.85
245,110.64683186,35.60234980,89.85
246,110.64694299,35.60235004,359.85
247,110.64694296,35.60236086,269.85
248,110.64683182,35.60236062,269.85
249,110.64672069,35.60236038,269.85
250,110.64660955,35.60236013,359.85
251,110.64660951,35.60237095,89.85
252,110.64672065,35.60237120,89.85
253,110.64683179,35.60237144,89.85
254,110.64694292,35.60237168,359.85
255,110.64694289,35.60238250,269.85
256,110.64683175,35.60238226,269.85
257,110.64672061,35.60238202,269.85
258,110.64660948,35.60238177,359.85
259,110.64660944,35.60239259,89.85
260,110.64672058,35.60239284,89.85
261,110.64683172,35.60239308,89.85
262,110.64694285,35.60239332,359.85
263,110.64694283,35.60239872,269.85
264,110.64683170,35.60239848,269.85
265,110.64672056,35.60239824,269.85
266,110.64660943,35.60239799,359.57
#north_22_mid
267,110.64660867,35.60247998,359.57
#bridge_21-22b
268,110.64660791,35.60256196,179.72
269,110.64660838,35.60248178,179.72
270,110.64660886,35.60240160,0.48
#north_21
271,110.64660923,35.60243692,89.71
272,110.64677169,35.60243758,89.71
273,110.64693416,35.60243824,89.71
274,110.64709663,35.60243890,359.72
275,110.64709656,35.60244972,269.71
276,110.64693409,35.60244906,269.71
277,110.64677163,35.60244840,269.71
278,110.64660916,35.60244773,359.72
279,110.64660909,35.60245855,89.71
280,110.64677156,35.60245922,89.71
281,110.64693403,35.60245988,89.71
282,110.64709650,35.60246054,359.72
283,110.64709643,35.60247136,269.71
284,110.64693396,35.60247070,269.71
285,110.64677149,35.60247004,269.71
286,110.64660903,35.60246937,359.72
287,110.64660896,35.60248019,89.71
288,110.64677143,35.60248086,89.71
289,110.64693390,35.60248152,89.71
290,110.64709636,35.60248218,359.72
291,110.64709630,35.60249300,269.71
292,110.64693383,35.60249234,269.71
293,110.64677136,35.60249168,269.71
294,110.64660889,35.60249101,359.72
295,110.64660883,35.60250183,89.71
296,110.64677130,35.60250249,89.71
297,110.64693376,35.60250316,89.71
298,110.64709623,35.60250382,359.72
299,110.64709617,35.60251464,269.71
300,110.64693370,35.60251398,269.71
301,110.64677123,35.60251331,269.71
302,110.64660876,35.60251265,359.72
303,110.64660870,35.60252347,89.71
304,110.64677116,35.60252413,89.71
305,110.64693363,35.60252480,89.71
306,110.64709610,35.60252546,359.72
307,110.64709603,35.60253628,269.71
308,110.64693357,35.60253562,269.71
309,110.64677110,35.60253495,269.71
310,110.64660863,35.60253429,359.72
311,110.64660856,35.60254511,89.71
312,110.64677103,35.60254577,89.71
313,110.64693350,35.60254643,89.71
314,110.64709597,35.60254710,359.72
315,110.64709590,35.60255792,269.71
316,110.64693343,35.60255725,269.71
317,110.64677097,35.60255659,269.71
318,110.64660850,35.60255593,359.72
319,110.64660847,35.60256016,89.71
320,110.64677094,35.60256082,89.71
321,110.64693341,35.60256148,89.71
322,110.64709588,35.60256214,269.71
323,110.64693341,35.60256148,269.71
324,110.64677094,35.60256082,269.71
325,110.64660847,35.60256016,352.65
#bridge_21-20b
326,110.64660790,35.60256376,359.83
327,110.64660757,35.60265510,359.83
328,110.64660724,35.60274645,359.83
329,110.64660690,35.60283779,90.23
#bridge_21-20b_mid
330,110.64676941,35.60283725,90.23
331,110.64693191,35.60283672,90.23
#north_20_long_block
332,110.64709441,35.60283618,179.97
333,110.64709446,35.60274337,179.97
334,110.64709451,35.60265056,269.97
335,110.64708342,35.60265055,359.97
336,110.64708336,35.60274337,359.97
337,110.64708331,35.60283618,269.97
338,110.64707006,35.60283617,179.97
339,110.64707012,35.60274336,179.97
340,110.64707017,35.60265055,269.97
341,110.64705692,35.60265054,359.97
342,110.64705687,35.60274336,359.97
343,110.64705682,35.60283617,269.97
344,110.64704357,35.60283616,179.97
345,110.64704362,35.60274335,179.97
346,110.64704367,35.60265054,269.97
347,110.64703042,35.60265053,359.97
348,110.64703037,35.60274335,359.97
349,110.64703032,35.60283616,269.97
350,110.64701707,35.60283615,179.97
351,110.64701712,35.60274334,179.97
352,110.64701718,35.60265053,269.97
353,110.64700393,35.60265052,359.97
354,110.64700388,35.60274334,359.97
355,110.64700382,35.60283615,269.97
356,110.64699058,35.60283614,179.97
357,110.64699063,35.60274333,179.97
358,110.64699068,35.60265052,269.97
359,110.64697743,35.60265051,359.97
360,110.64697738,35.60274333,359.97
361,110.64697733,35.60283614,269.97
362,110.64696408,35.60283613,179.97
363,110.64696413,35.60274332,179.97
364,110.64696418,35.60265051,269.97
365,110.64695094,35.60265050,359.97
366,110.64695088,35.60274332,359.97
367,110.64695083,35.60283613,182.91
#north_20_long_block_mid
368,110.64694566,35.60275347,182.91
#north_20
369,110.64694049,35.60267082,269.99
370,110.64682949,35.60267080,269.99
371,110.64671849,35.60267078,269.99
372,110.64660750,35.60267076,359.99
373,110.64660749,35.60268158,89.99
374,110.64671849,35.60268160,89.99
375,110.64682949,35.60268162,89.99
376,110.64694048,35.60268164,359.99
377,110.64694048,35.60269245,269.99
378,110.64682948,35.60269244,269.99
379,110.64671849,35.60269242,269.99
380,110.64660749,35.60269240,359.99
381,110.64660749,35.60270322,89.99
382,110.64671848,35.60270324,89.99
383,110.64682948,35.60270326,89.99
384,110.64694048,35.60270327,359.99
385,110.64694048,35.60271409,269.99
386,110.64682948,35.60271408,269.99
387,110.64671848,35.60271406,269.99
388,110.64660748,35.60271404,359.99
389,110.64660748,35.60272486,89.99
390,110.64671848,35.60272488,89.99
391,110.64682948,35.60272490,89.99
392,110.64694047,35.60272491,359.99
393,110.64694047,35.60273573,269.99
394,110.64682947,35.60273572,269.99
395,110.64671848,35.60273570,269.99
396,110.64660748,35.60273568,359.99
397,110.64660748,35.60274650,89.99
398,110.64671847,35.60274652,89.99
399,110.64682947,35.60274654,89.99
400,110.64694047,35.60274655,359.99
401,110.64694046,35.60275737,269.99
402,110.64682947,35.60275735,269.99
403,110.64671847,35.60275734,269.99
404,110.64660747,35.60275732,359.99
405,110.64660747,35.60276814,89.99
406,110.64671847,35.60276816,89.99
407,110.64682946,35.60276817,89.99
408,110.64694046,35.60276819,359.99
409,110.64694046,35.60277901,269.99
410,110.64682946,35.60277899,269.99
411,110.64671847,35.60277898,269.99
412,110.64660747,35.60277896,359.99
413,110.64660747,35.60278978,89.99
414,110.64671846,35.60278980,89.99
415,110.64682946,35.60278981,89.99
416,110.64694046,35.60278983,359.99
417,110.64694045,35.60280065,269.99
418,110.64682946,35.60280063,269.99
419,110.64671846,35.60280062,269.99
420,110.64660746,35.60280060,359.99
421,110.64660746,35.60281142,89.99
422,110.64671846,35.60281144,89.99
423,110.64682945,35.60281145,89.99
424,110.64694045,35.60281147,359.99
425,110.64694045,35.60282229,269.99
426,110.64682945,35.60282227,269.99
427,110.64671845,35.60282225,269.99
428,110.64660746,35.60282224,359.99
429,110.64660745,35.60283306,89.99
430,110.64671845,35.60283307,89.99
431,110.64682945,35.60283309,89.99
432,110.64694045,35.60283311,269.99
433,110.64682945,35.60283309,269.99
434,110.64671845,35.60283307,269.99
435,110.64660745,35.60283306,359.77
#north_19
436,110.64660726,35.60287286,89.77
437,110.64677117,35.60287339,89.77
438,110.64693509,35.60287392,89.77
439,110.64709900,35.60287444,359.78
440,110.64709895,35.60288526,269.77
441,110.64693504,35.60288474,269.77
442,110.64677112,35.60288421,269.77
443,110.64660720,35.60288368,359.78
444,110.64660715,35.60289450,89.77
445,110.64677107,35.60289503,89.77
446,110.64693498,35.60289556,89.77
447,110.64709890,35.60289608,359.78
448,110.64709885,35.60290690,269.77
449,110.64693493,35.60290638,269.77
450,110.64677102,35.60290585,269.77
451,110.64660710,35.60290532,359.78
452,110.64660705,35.60291614,89.77
453,110.64677096,35.60291667,89.77
454,110.64693488,35.60291720,89.77
455,110.64709879,35.60291772,359.78
456,110.64709874,35.60292854,269.77
457,110.64693483,35.60292802,269.77
458,110.64677091,35.60292749,269.77
459,110.64660700,35.60292696,359.78
460,110.64660694,35.60293778,89.77
461,110.64677086,35.60293831,89.77
462,110.64693477,35.60293884,89.77
463,110.64709869,35.60293936,359.78
464,110.64709864,35.60295018,269.77
465,110.64693472,35.60294966,269.77
466,110.64677081,35.60294913,269.77
467,110.64660689,35.60294860,359.78
468,110.64660684,35.60295942,89.77
469,110.64677075,35.60295995,89.77
470,110.64693467,35.60296048,89.77
471,110.64709859,35.60296100,359.78
472,110.64709853,35.60297182,269.77
473,110.64693462,35.60297129,269.77
474,110.64677070,35.60297077,269.77
475,110.64660679,35.60297024,359.78
476,110.64660673,35.60298106,89.77
477,110.64677065,35.60298159,89.77
478,110.64693457,35.60298211,89.77
479,110.64709848,35.60298264,359.78
480,110.64709843,35.60299346,269.77
481,110.64693451,35.60299293,269.77
482,110.64677060,35.60299241,269.77
483,110.64660668,35.60299188,359.78
484,110.64660663,35.60300270,89.77
485,110.64677055,35.60300323,89.77
486,110.64693446,35.60300375,89.77
487,110.64709838,35.60300428,359.78
488,110.64709833,35.60301510,269.77
489,110.64693441,35.60301457,269.77
490,110.64677049,35.60301405,269.77
491,110.64660658,35.60301352,359.78
492,110.64660653,35.60302434,89.77
493,110.64677044,35.60302487,89.77
494,110.64693436,35.60302539,89.77
495,110.64709827,35.60302592,359.78
496,110.64709822,35.60303674,269.77
497,110.64693431,35.60303621,269.77
498,110.64677039,35.60303569,269.77
499,110.64660647,35.60303516,359.78
500,110.64660642,35.60304598,89.77
501,110.64677034,35.60304651,89.77
502,110.64693425,35.60304703,89.77
503,110.64709817,35.60304756,359.78
504,110.64709812,35.60305838,269.77
505,110.64693420,35.60305785,269.77
506,110.64677029,35.60305732,269.77
507,110.64660637,35.60305680,359.78
508,110.64660632,35.60306762,89.77
509,110.64677023,35.60306814,89.77
510,110.64693415,35.60306867,89.77
511,110.64709806,35.60306920,359.78
512,110.64709801,35.60308002,269.77
513,110.64693410,35.60307949,269.77
514,110.64677018,35.60307896,269.77
515,110.64660626,35.60307844,359.78
516,110.64660621,35.60308926,89.77
517,110.64677013,35.60308978,89.77
518,110.64693404,35.60309031,89.77
519,110.64709796,35.60309084,359.78
520,110.64709791,35.60310166,269.77
521,110.64693399,35.60310113,269.77
522,110.64677008,35.60310060,269.77
523,110.64660616,35.60310008,353.03
#bridge_19-18b
524,110.64660559,35.60310386,359.85
525,110.64660533,35.60318521,359.85
526,110.64660507,35.60326656,90.22
#bridge_19-18b_mid
527,110.64676748,35.60326604,90.22
528,110.64692989,35.60326553,90.22
#north_18_long_block
529,110.64709230,35.60326501,179.84
530,110.64709254,35.60319361,269.84
531,110.64708199,35.60319359,359.84
532,110.64708175,35.60326499,269.84
533,110.64706850,35.60326496,179.84
534,110.64706874,35.60319356,269.84
535,110.64705549,35.60319353,359.84
536,110.64705525,35.60326493,269.84
537,110.64704201,35.60326490,179.84
538,110.64704224,35.60319350,269.84
539,110.64702900,35.60319347,359.84
540,110.64702876,35.60326487,269.84
541,110.64701551,35.60326484,179.84
542,110.64701575,35.60319344,269.84
543,110.64700250,35.60319341,359.84
544,110.64700226,35.60326481,269.84
545,110.64698901,35.60326478,179.84
546,110.64698925,35.60319338,269.84
547,110.64697600,35.60319335,359.84
548,110.64697576,35.60326475,269.84
549,110.64696252,35.60326472,179.84
550,110.64696276,35.60319332,269.84
551,110.64694951,35.60319329,359.84
552,110.64694927,35.60326469,189.40
#north_18
553,110.64693872,35.60321290,270.16
554,110.64682763,35.60321315,270.16
555,110.64671653,35.60321339,270.16
556,110.64660544,35.60321364,0.16
557,110.64660548,35.60322446,90.16
558,110.64671657,35.60322421,90.16
559,110.64682767,35.60322397,90.16
560,110.64693876,35.60322372,0.16
561,110.64693880,35.60323454,270.16
562,110.64682770,35.60323478,270.16
563,110.64671661,35.60323503,270.16
564,110.64660551,35.60323528,0.16
565,110.64660555,35.60324610,90.16
566,110.64671664,35.60324585,90.16
567,110.64682774,35.60324560,90.16
568,110.64693883,35.60324536,0.16
569,110.64693887,35.60325618,270.16
570,110.64682777,35.60325642,270.16
571,110.64671668,35.60325667,270.16
572,110.64660558,35.60325692,0.16
573,110.64660561,35.60326475,90.16
574,110.64671671,35.60326450,90.16
575,110.64682780,35.60326426,90.16
576,110.64693890,35.60326401,270.16
577,110.64682780,35.60326426,270.16
578,110.64671671,35.60326450,270.16
579,110.64660561,35.60326475,180.62
#back_north18B-north19A
580,110.64660488,35.60321004,179.69
581,110.64660559,35.60310386,179.77
#back_north18B-north19A_mid
582,110.64660616,35.60298656,179.77
#back_north19B-north20A
583,110.64660672,35.60286926,179.73
584,110.64660690,35.60283959,179.98
#back_north19B-north20A_mid
585,110.64660692,35.60275338,179.98
#back_north20B-north21A
586,110.64660695,35.60266716,179.57
587,110.64660790,35.60256377,179.72
#back_north20B-north21A_mid
588,110.64660838,35.60248178,179.72
#back_north22A-north24A
589,110.64660887,35.60239980,179.76
590,110.64660942,35.60229317,179.76
591,110.64660998,35.60218654,179.76
592,110.64661053,35.60207991,179.87
#back_north22A-north24A_mid
593,110.64661074,35.60200522,179.87
#back_north24B-north24C
594,110.64661094,35.60193052,89.82
