#序号,经度,纬度,航向角(度)
#area_0
154,110.64726290,35.60643557,359.85
155,110.64726286,35.60644675,89.85
156,110.64741214,35.60644706,359.85
157,110.64741210,35.60645824,269.85
158,110.64726283,35.60645792,359.85
159,110.64726279,35.60646910,89.85
160,110.64741207,35.60646941,359.85
161,110.64741203,35.60648059,269.85
162,110.64726275,35.60648028,359.85
163,110.64726272,35.60649146,89.85
164,110.64741200,35.60649177,359.85
165,110.64741196,35.60650295,269.85
166,110.64726268,35.60650263,359.85
167,110.64726265,35.60651381,89.85
168,110.64741193,35.60651412,359.85
169,110.64741189,35.60652530,269.85
170,110.64726261,35.60652499,359.85
171,110.64726258,35.60653617,89.85
172,110.64741186,35.60653648,359.85
173,110.64741182,35.60654766,269.85
174,110.64726254,35.60654734,89.85
175,110.64741182,35.60654766,359.83
#area_5
176,110.64741168,35.60658593,270.07
177,110.64726202,35.60658608,0.07
178,110.64726204,35.60659725,90.07
179,110.64741170,35.60659711,0.07
180,110.64741171,35.60660829,270.07
181,110.64726206,35.60660843,0.07
182,110.64726207,35.60661960,90.07
183,110.64741173,35.60661946,0.07
184,110.64741174,35.60663064,270.07
185,110.64726209,35.60663078,0.07
186,110.64726210,35.60664196,90.07
187,110.64741176,35.60664181,0.07
188,110.64741178,35.60665299,270.07
189,110.64726212,35.60665313,0.07
190,110.64726213,35.60666431,90.07
191,110.64741179,35.60666417,0.07
192,110.64741181,35.60667534,270.07
193,110.64726215,35.60667548,0.07
194,110.64726217,35.60668666,90.07
195,110.64741182,35.60668652,0.07
196,110.64741184,35.60669770,270.07
197,110.64726218,35.60669784,0.07
198,110.64726220,35.60670901,90.07
199,110.64741185,35.60670887,0.07
200,110.64741187,35.60672005,270.07
201,110.64726221,35.60672019,0.07
202,110.64726223,35.60673137,90.07
203,110.64741189,35.60673122,0.07
204,110.64741190,35.60674240,270.07
205,110.64726224,35.60674254,0.07
206,110.64726226,35.60675372,90.07
207,110.64741192,35.60675358,0.07
208,110.64741193,35.60676475,270.07
209,110.64726228,35.60676489,90.07
210,110.64741193,35.60676475,169.19
#area_6
211,110.64775891,35.60528785,359.93
212,110.64775871,35.60542559,269.93
213,110.64774536,35.60542557,179.93
214,110.64774556,35.60528784,269.93
215,110.64773221,35.60528783,359.93
216,110.64773201,35.60542556,269.93
217,110.64771867,35.60542555,179.93
218,110.64771886,35.60528781,269.93
219,110.64770551,35.60528780,359.93
220,110.64770532,35.60542553,269.93
221,110.64769197,35.60542552,179.93
222,110.64769216,35.60528779,269.93
223,110.64767881,35.60528778,359.93
224,110.64767862,35.60542551,269.93
225,110.64766527,35.60542550,179.93
226,110.64766546,35.60528776,269.93
227,110.64765211,35.60528775,359.93
228,110.64765192,35.60542548,269.93
229,110.64763857,35.60542547,179.93
230,110.64763876,35.60528774,269.93
231,110.64762542,35.60528773,359.93
232,110.64762522,35.60542546,269.93
233,110.64761187,35.60542545,179.93
234,110.64761207,35.60528771,269.93
235,110.64759872,35.60528770,359.93
236,110.64759852,35.60542543,269.93
237,110.64758517,35.60542542,179.93
238,110.64758537,35.60528769,269.93
239,110.64757202,35.60528768,359.93
240,110.64757182,35.60542541,269.93
241,110.64755847,35.60542540,179.93
242,110.64755867,35.60528766,269.93
243,110.64754532,35.60528765,359.93
244,110.64754512,35.60542538,269.93
245,110.64753177,35.60542537,179.93
246,110.64753197,35.60528764,269.93
247,110.64751862,35.60528763,359.93
248,110.64751842,35.60542536,269.93
249,110.64750507,35.60542534,179.93
250,110.64750527,35.60528761,269.93
251,110.64749192,35.60528760,359.93
252,110.64749173,35.60542533,269.93
253,110.64747838,35.60542532,179.93
254,110.64747857,35.60528759,269.93
255,110.64746522,35.60528757,359.93
256,110.64746503,35.60542531,269.93
257,110.64745168,35.60542529,179.93
258,110.64745187,35.60528756,269.93
259,110.64743852,35.60528755,359.93
260,110.64743833,35.60542528,269.93
261,110.64742498,35.60542527,179.93
262,110.64742517,35.60528754,266.93
#area_7
263,110.64741513,35.60528710,269.73
264,110.64726610,35.60528653,359.74
265,110.64726604,35.60529774,89.73
266,110.64741507,35.60529830,359.74
267,110.64741500,35.60530950,269.73
268,110.64726598,35.60530894,359.74
269,110.64726591,35.60532014,89.73
270,110.64741494,35.60532071,359.74
271,110.64741488,35.60533191,269.73
272,110.64726585,35.60533135,359.74
273,110.64726579,35.60534255,89.73
274,110.64741481,35.60534311,359.74
275,110.64741475,35.60535432,269.73
276,110.64726572,35.60535375,359.74
277,110.64726566,35.60536496,89.73
278,110.64741469,35.60536552,359.74
279,110.64741462,35.60537672,269.73
280,110.64726559,35.60537616,359.74
281,110.64726553,35.60538736,89.73
282,110.64741456,35.60538793,359.74
283,110.64741449,35.60539913,269.73
284,110.64726547,35.60539856,359.74
285,110.64726540,35.60540977,89.73
286,110.64741443,35.60541033,359.74
287,110.64741437,35.60542153,269.73
288,110.64726534,35.60542097,359.74
289,110.64726528,35.60543217,89.73
290,110.64741430,35.60543274,359.74
291,110.64741424,35.60544394,269.73
292,110.64726521,35.60544338,359.74
293,110.64726515,35.60545458,89.73
294,110.64741418,35.60545514,359.74
295,110.64741411,35.60546635,269.73
296,110.64726509,35.60546578,89.73
297,110.64741411,35.60546635,144.50
#area_8
298,110.64775992,35.60507217,359.81
299,110.64775919,35.60525156,269.81
300,110.64774589,35.60525153,179.81
301,110.64774662,35.60507213,269.81
302,110.64773332,35.60507210,359.81
303,110.64773259,35.60525149,269.81
304,110.64771929,35.60525145,179.81
305,110.64772002,35.60507206,269.81
306,110.64770673,35.60507202,359.81
307,110.64770599,35.60525142,269.81
308,110.64769269,35.60525138,179.81
309,110.64769343,35.60507199,269.81
310,110.64768013,35.60507195,359.81
311,110.64767939,35.60525134,269.81
312,110.64766609,35.60525131,179.81
313,110.64766683,35.60507191,269.81
314,110.64765353,35.60507188,359.81
315,110.64765280,35.60525127,269.81
316,110.64763950,35.60525123,179.81
317,110.64764023,35.60507184,269.81
318,110.64762693,35.60507181,359.81
319,110.64762620,35.60525120,269.81
320,110.64761290,35.60525116,179.81
321,110.64761363,35.60507177,269.81
322,110.64760033,35.60507173,359.81
323,110.64759960,35.60525113,269.81
324,110.64758630,35.60525109,179.81
