#序号,经度,纬度,航向角(度)
#north_10_long_block
174,110.64695934,35.60413299,269.80
175,110.64694610,35.60413296,359.81
176,110.64694557,35.60425990,262.90
#north_13
177,110.64693575,35.60425890,270.03
178,110.64660164,35.60425906,180.03
179,110.64660163,35.60424974,90.03
180,110.64693574,35.60424959,180.03
181,110.64693574,35.60423877,270.03
182,110.64660163,35.60423892,180.03
183,110.64660162,35.60422810,90.03
184,110.64693573,35.60422795,180.03
185,110.64693572,35.60421713,270.03
186,110.64660161,35.60421728,180.03
187,110.64660160,35.60420647,90.03
188,110.64693571,35.60420631,180.03
189,110.64693571,35.60419549,270.03
190,110.64660160,35.60419565,180.03
191,110.64660159,35.60418483,90.03
192,110.64693570,35.60418467,180.03
193,110.64693569,35.60417385,270.03
194,110.64660158,35.60417401,180.03
195,110.64660157,35.60416319,90.03
196,110.64693568,35.60416303,180.03
197,110.64693568,35.60415221,270.03
198,110.64660157,35.60415237,179.80
#north_14
199,110.64660205,35.60404211,89.99
200,110.64709411,35.60404216,179.99
201,110.64709411,35.60403609,269.99
202,110.64660205,35.60403604,179.99
203,110.64660205,35.60402522,89.99
204,110.64709411,35.60402527,179.99
205,110.64709411,35.60401445,269.99
206,110.64660205,35.60401440,179.99
207,110.64660205,35.60400358,89.99
208,110.64709412,35.60400363,179.99
209,110.64709412,35.60399281,269.99
210,110.64660205,35.60399276,179.99
211,110.64660206,35.60398194,89.99
212,110.64709412,35.60398199,179.99
213,110.64709412,35.60397117,269.99
214,110.64660206,35.60397112,179.99
215,110.64660206,35.60396030,89.99
216,110.64709412,35.60396036,179.99
217,110.64709412,35.60394954,269.99
218,110.64660206,35.60394948,179.99
219,110.64660206,35.60393866,89.99
220,110.64709413,35.60393872,179.99
221,110.64709413,35.60392790,269.99
222,110.64660206,35.60392784,179.99
223,110.64660207,35.60391702,89.99
224,110.64709413,35.60391708,179.99
225,110.64709413,35.60390626,269.99
226,110.64660207,35.60390620,179.99
227,110.64660207,35.60389538,89.99
228,110.64709413,35.60389544,179.99
229,110.64709414,35.60388462,269.99
230,110.64660207,35.60388456,179.99
231,110.64660207,35.60387374,89.99
232,110.64709414,35.60387380,179.99
233,110.64709414,35.60386298,269.99
234,110.64660208,35.60386293,224.87
#bridge_14-15b
235,110.64660097,35.60386202,178.52
236,110.64660206,35.60382761,89.93
#north_15_long_block
237,110.64709278,35.60382812,179.77
238,110.64709368,35.60364933,269.76
239,110.64708043,35.60364928,359.77
240,110.64707953,35.60382808,269.76
241,110.64706628,35.60382803,179.77
242,110.64706718,35.60364924,269.76
243,110.64705393,35.60364919,359.77
244,110.64705303,35.60382799,269.76
245,110.64703978,35.60382794,179.77
246,110.64704068,35.60364915,269.76
247,110.64702744,35.60364911,359.77
248,110.64702654,35.60382790,269.76
249,110.64701329,35.60382785,179.77
250,110.64701419,35.60364906,269.76
251,110.64700094,35.60364902,359.77
252,110.64700004,35.60382781,269.76
253,110.64698679,35.60382777,179.77
254,110.64698769,35.60364897,269.76
255,110.64697444,35.60364893,359.77
256,110.64697354,35.60382772,269.76
257,110.64696030,35.60382768,179.77
258,110.64696119,35.60364888,269.76
259,110.64694795,35.60364884,359.77
260,110.64694705,35.60382763,268.32
#north_15
261,110.64693674,35.60382739,269.86
262,110.64660317,35.60382671,179.86
263,110.64660319,35.60381993,89.86
264,110.64693677,35.60382061,179.86
