序号,经度,纬度,航向角(度)
56,110.64708444,35.60524208,269.78
57,110.64694284,35.60524164,359.78
58,110.64694281,35.60524840,89.78
59,110.64708441,35.60524884,269.78
60,110.64694281,35.60524840,333.31
#bridge_W8-W7B
61,110.64694058,35.60525200,359.70
62,110.64694037,35.60528449,26.26
#W7
63,110.64694256,35.60528810,89.81
64,110.64708414,35.60528849,359.81
65,110.64708410,35.60529841,269.81
66,110.64694252,35.60529802,359.81
67,110.64694248,35.60530794,89.81
68,110.64708406,35.60530832,359.81
69,110.64708402,35.60531824,269.81
70,110.64694244,35.60531785,359.81
71,110.64694240,35.60532777,89.81
72,110.64708398,35.60532816,359.81
73,110.64708394,35.60533808,269.81
74,110.64694236,35.60533769,359.81
75,110.64694232,35.60534761,89.81
76,110.64708389,35.60534800,359.81
77,110.64708385,35.60535791,269.81
78,110.64694228,35.60535753,359.81
79,110.64694224,35.60536744,89.81
80,110.64708381,35.60536783,359.81
81,110.64708377,35.60537775,269.81
82,110.64694220,35.60537736,359.81
83,110.64694216,35.60538728,89.81
84,110.64708373,35.60538767,359.81
85,110.64708369,35.60539759,269.81
86,110.64694211,35.60539720,359.81
87,110.64694207,35.60540712,89.81
88,110.64708365,35.60540750,359.81
89,110.64708361,35.60541742,269.81
90,110.64694203,35.60541703,359.81
91,110.64694199,35.60542695,89.81
92,110.64708357,35.60542734,359.81
93,110.64708353,35.60543726,269.81
94,110.64694195,35.60543687,359.81
95,110.64694191,35.60544679,89.81
96,110.64708349,35.60544718,359.81
97,110.64708345,35.60545709,269.81
98,110.64694187,35.60545671,359.81
99,110.64694184,35.60546375,89.81
100,110.64708342,35.60546413,269.81
101,110.64694184,35.60546375,333.35
#bridge_W7-W6B
102,110.64693962,35.60546735,359.89
103,110.64693954,35.60550074,26.32
#W6
104,110.64694174,35.60550435,89.86
105,110.64708333,35.60550465,359.86
106,110.64708330,35.60551456,269.86
107,110.64694171,35.60551427,359.86
108,110.64694168,35.60552419,89.86
109,110.64708327,35.60552448,359.86
110,110.64708324,35.60553440,269.86
111,110.64694165,35.60553411,359.86
112,110.64694162,35.60554403,89.86
113,110.64708320,35.60554432,359.86
114,110.64708317,35.60555424,269.86
115,110.64694159,35.60555394,359.86
116,110.64694156,35.60556386,89.86
117,110.64708314,35.60556415,359.86
118,110.64708311,35.60557407,269.86
119,110.64694153,35.60557378,359.86
120,110.64694150,35.60558370,89.86
121,110.64708308,35.60558399,359.86
122,110.64708305,35.60559391,269.86
123,110.64694147,35.60559362,359.86
124,110.64694144,35.60560353,89.86
125,110.64708302,35.60560383,359.86
126,110.64708299,35.60561374,269.86
127,110.64694140,35.60561345,359.86
128,110.64694137,35.60562337,89.86
129,110.64708296,35.60562366,359.86
130,110.64708293,35.60563358,269.86
131,110.64694134,35.60563329,359.86
132,110.64694131,35.60564321,89.86
133,110.64708290,35.60564350,359.86
134,110.64708287,35.60565342,269.86
135,110.64694128,35.60565312,359.86
136,110.64694125,35.60566304,89.86
137,110.64708284,35.60566333,359.86
138,110.64708281,35.60567325,269.86
139,110.64694122,35.60567296,359.86
140,110.64694120,35.60567986,89.86
141,110.64708279,35.60568015,269.86
142,110.64694120,35.60567986,333.40
#bridge_W6-W5B
143,110.64693898,35.60568346,359.94
144,110.64693894,35.60571789,26.22
#W5
145,110.64694113,35.60572150,89.73
146,110.64708279,35.60572204,359.74
147,110.64708273,35.60573196,269.73
148,110.64694107,35.60573142,359.74
149,110.64694101,35.60574134,89.73
150,110.64708267,35.60574188,359.74
151,110.64708262,35.60575179,269.73
152,110.64694096,35.60575126,359.74
153,110.64694090,35.60576118,89.73
154,110.64708256,35.60576171,359.74
155,110.64708250,35.60577163,269.73
156,110.64694085,35.60577109,359.74
157,110.64694079,35.60578101,89.73
158,110.64708245,35.60578155,359.74
159,110.64708239,35.60579147,269.73
160,110.64694073,35.60579093,359.74
161,110.64694068,35.60580085,89.73
162,110.64708234,35.60580138,359.74
163,110.64708228,35.60581130,269.73
164,110.64694062,35.60581077,359.74
165,110.64694056,35.60582068,89.73
166,110.64708222,35.60582122,359.74
167,110.64708217,35.60583114,269.73
168,110.64694051,35.60583060,359.74
169,110.64694045,35.60584052,89.73
170,110.64708211,35.60584106,359.74
171,110.64708205,35.60585097,269.73
172,110.64694040,35.60585044,359.74
173,110.64694034,35.60586035,89.73
174,110.64708200,35.60586089,359.74
175,110.64708194,35.60587081,269.73
176,110.64694028,35.60587027,359.74
177,110.64694023,35.60588019,89.73
178,110.64708188,35.60588073,359.74
179,110.64708183,35.60589065,269.73
180,110.64694017,35.60589011,359.74
181,110.64694013,35.60589684,89.73
182,110.64708179,35.60589738,269.73
183,110.64694013,35.60589684,333.27
#bridge_W5-W4B
184,110.64693790,35.60590044,359.69
185,110.64693769,35.60593283,26.21
#W4
186,110.64693988,35.60593644,89.75
187,110.64708138,35.60593694,359.76
188,110.64708132,35.60594685,269.75
189,110.64693982,35.60594636,359.76
190,110.64693977,35.60595628,89.75
191,110.64708127,35.60595677,359.76
192,110.64708122,35.60596669,269.75
193,110.64693972,35.60596620,359.76
194,110.64693967,35.60597612,89.75
195,110.64708117,35.60597661,359.76
196,110.64708112,35.60598653,269.75
197,110.64693962,35.60598603,359.76
198,110.64693957,35.60599595,89.75
199,110.64708107,35.60599644,359.76
200,110.64708101,35.60600636,269.75
201,110.64693951,35.60600587,359.76
202,110.64693946,35.60601579,89.75
203,110.64708096,35.60601628,359.76
204,110.64708091,35.60602620,269.75
205,110.64693941,35.60602571,359.76
206,110.64693936,35.60603562,89.75
207,110.64708086,35.60603612,359.76
208,110.64708081,35.60604603,269.75
209,110.64693931,35.60604554,359.76
210,110.64693926,35.60605546,89.75
211,110.64708076,35.60605595,359.76
212,110.64708070,35.60606587,269.75
213,110.64693920,35.60606538,359.76
214,110.64693915,35.60607530,89.75
215,110.64708065,35.60607579,359.76
216,110.64708060,35.60608571,269.75
217,110.64693910,35.60608521,359.76
218,110.64693905,35.60609513,89.75
219,110.64708055,35.60609562,359.76
220,110.64708050,35.60610554,269.75
221,110.64693900,35.60610505,359.76
222,110.64693896,35.60611223,89.75
223,110.64708046,35.60611273,269.75
224,110.64693896,35.60611223,333.27
#bridge_W4-W3B
225,110.64693673,35.60611584,359.53
226,110.64693638,35.60615033,26.45
#W3
227,110.64693858,35.60615393,90.04
228,110.64708016,35.60615385,0.04
229,110.64708017,35.60616377,270.04
230,110.64693859,35.60616384,0.04
231,110.64693860,35.60617376,90.04
232,110.64708017,35.60617369,0.04
233,110.64708018,35.60618360,270.04
234,110.64693861,35.60618368,0.04
235,110.64693862,35.60619360,90.04
236,110.64708019,35.60619352,0.04
237,110.64708020,35.60620344,270.04
238,110.64693862,35.60620352,0.04
239,110.64693863,35.60621343,90.04
240,110.64708021,35.60621336,0.04
241,110.64708021,35.60622328,270.04
242,110.64693864,35.60622335,0.04
243,110.64693865,35.60623327,90.04
244,110.64708022,35.60623319,0.04
245,110.64708023,35.60624311,270.04
246,110.64693866,35.60624319,0.04
247,110.64693866,35.60625311,90.04
248,110.64708024,35.60625303,0.04
249,110.64708025,35.60626295,270.04
250,110.64693867,35.60626302,0.04
251,110.64693868,35.60627294,90.04
252,110.64708025,35.60627287,0.04
253,110.64708026,35.60628278,270.04
254,110.64693869,35.60628286,0.04
255,110.64693870,35.60629278,90.04
256,110.64708027,35.60629270,0.04
257,110.64708028,35.60630262,270.04
258,110.64693870,35.60630270,0.04
259,110.64693871,35.60631262,90.04
260,110.64708029,35.60631254,0.04
261,110.64708029,35.60632246,270.04
262,110.64693872,35.60632253,0.04
263,110.64693873,35.60632948,90.04
264,110.64708030,35.60632940,270.04
265,110.64693873,35.60632948,333.56
#bridge_W3-borth2B
266,110.64693652,35.60633309,359.85
267,110.64693641,35.60636659,26.47
#W2
268,110.64693862,35.60637019,90.03
269,110.64708011,35.60637014,0.03
270,110.64708011,35.60638006,270.03
271,110.64693862,35.60638011,0.03
272,110.64693863,35.60639003,90.03
273,110.64708012,35.60638997,0.03
274,110.64708012,35.60639989,270.03
275,110.64693863,35.60639995,0.03
276,110.64693864,35.60640986,90.03
277,110.64708013,35.60640981,0.03
278,110.64708013,35.60641973,270.03
279,110.64693865,35.60641978,0.03
280,110.64693865,35.60642970,90.03
281,110.64708014,35.60642965,0.03
282,110.64708015,35.60643956,270.03
283,110.64693866,35.60643962,0.03
284,110.64693866,35.60644954,90.03
285,110.64708015,35.60644948,0.03
286,110.64708016,35.60645940,270.03
287,110.64693867,35.60645945,0.03
288,110.64693867,35.60646937,90.03
289,110.64708016,35.60646932,0.03
290,110.64708017,35.60647924,270.03
291,110.64693868,35.60647929,0.03
292,110.64693868,35.60648921,90.03
293,110.64708017,35.60648915,0.03
294,110.64708018,35.60649907,270.03
295,110.64693869,35.60649913,0.03
296,110.64693870,35.60650904,90.03
297,110.64708018,35.60650899,0.03
298,110.64708019,35.60651891,270.03
299,110.64693870,35.60651896,0.03
300,110.64693871,35.60652888,90.03
301,110.64708020,35.60652883,0.03
302,110.64708020,35.60653875,270.03
303,110.64693871,35.60653880,0.03
304,110.64693872,35.60654551,90.03
305,110.64708021,35.60654546,270.03
306,110.64693872,35.60654551,333.52
#bridge_W2-W1B
307,110.64693650,35.60654913,359.58
308,110.64693619,35.60658347,26.26
#W1
309,110.64693838,35.60658708,89.82
310,110.64708012,35.60658743,359.83
311,110.64708008,35.60659735,269.82
312,110.64693835,35.60659700,359.83
313,110.64693831,35.60660692,89.82
314,110.64708005,35.60660727,359.83
315,110.64708001,35.60661719,269.82
316,110.64693827,35.60661683,359.83
317,110.64693824,35.60662675,89.82
318,110.64707997,35.60662711,359.83
319,110.64707994,35.60663702,269.82
320,110.64693820,35.60663667,359.83
321,110.64693816,35.60664659,89.82
322,110.64707990,35.60664694,359.83
323,110.64707986,35.60665686,269.82
324,110.64693812,35.60665651,359.83
325,110.64693809,35.60666642,89.82
326,110.64707982,35.60666678,359.83
327,110.64707979,35.60667670,269.82
328,110.64693805,35.60667634,359.83
329,110.64693801,35.60668626,89.82
330,110.64707975,35.60668661,359.83
331,110.64707971,35.60669653,269.82
332,110.64693798,35.60669618,359.83
333,110.64693794,35.60670610,89.82
334,110.64707968,35.60670645,359.83
335,110.64707964,35.60671637,269.82
336,110.64693790,35.60671601,359.83
337,110.64693786,35.60672593,89.82
338,110.64707960,35.60672629,359.83
339,110.64707956,35.60673620,269.82
340,110.64693783,35.60673585,359.83
341,110.64693779,35.60674577,89.82
342,110.64707953,35.60674612,359.83
343,110.64707949,35.60675604,269.82
344,110.64693775,35.60675569,359.83
345,110.64693773,35.60676270,89.82
346,110.64707946,35.60676306,269.82
347,110.64693773,35.60676270,180.40
#W1_mid
348,110.64693696,35.60667308,180.40
#back_1B-2B_stop
349,110.64693619,35.60658347,179.95
350,110.64693630,35.60647593,179.95
351,110.64693641,35.60636839,180.01
#back_1B-2B_stop_mid
352,110.64693639,35.60625936,180.01
#back_3B-4B
353,110.64693638,35.60615033,179.72
354,110.64693703,35.60604248,179.72
355,110.64693768,35.60593463,179.73
#back_3B-4B_mid
356,110.64693831,35.60582626,179.73
#back_5B-6B
357,110.64693894,35.60571789,179.87
358,110.64693924,35.60561022,179.87
359,110.64693954,35.60550255,179.82
#back_5B-6B_mid
360,110.64693995,35.60539352,179.82
#back_7B-8B
361,110.64694037,35.60528449,179.77
362,110.64694090,35.60517786,179.77
363,110.64694142,35.60507122,179.39
#back_W9A-W9B
364,110.64694191,35.60503441,180.18
365,110.64694178,35.60500087,86.86
#back_W9-E9
366,110.64708640,35.60500732,90.02
367,110.64717973,35.60500729,90.02
368,110.64727306,35.60500726,90.99
#back_E9_E9A
369,110.64729514,35.60500695,90.99
370,110.64744306,35.60500488,90.99
371,110.64759099,35.60500281,90.99
372,110.64773891,35.60500074,26.27
#back_9B-8B
373,110.64775954,35.60503472,359.92
374,110.64775936,35.60514314,359.92
375,110.64775919,35.60525156,359.65
#back_7A-7bA
376,110.64775890,35.60528965,269.85
377,110.64764505,35.60528941,269.85
378,110.64753119,35.60528916,269.85
379,110.64741733,35.60528891,359.17
#back_7A-7bA_mid
380,110.64741574,35.60537855,359.17
#back_7bB-6A
381,110.64741415,35.60546819,2.22
382,110.64741576,35.60550179,359.89
#back_7bB-6A_mid
383,110.64741554,35.60559321,359.89
#back_6B-5A
384,110.64741532,35.60568464,359.97
385,110.64741529,35.60571664,359.77
#back_6B-5A_mid
386,110.64741484,35.60580805,359.77
#back_5B-4A
387,110.64741439,35.60589947,0.21
388,110.64741454,35.60593246,0.21
