序号,经度,纬度,航向角(度)
56,110.64727586,35.60434588,179.83
57,110.64727589,35.60433686,89.83
58,110.64743765,35.60433726,89.83
59,110.64759940,35.60433765,89.83
60,110.64776116,35.60433805,179.83
61,110.64776119,35.60432903,269.83
62,110.64759944,35.60432864,269.83
63,110.64743768,35.60432824,269.83
64,110.64727593,35.60432784,179.83
65,110.64727596,35.60431883,89.83
66,110.64743771,35.60431922,89.83
67,110.64759947,35.60431962,89.83
68,110.64776123,35.60432002,179.83
69,110.64776126,35.60431100,269.83
70,110.64759950,35.60431060,269.83
71,110.64743775,35.60431021,269.83
72,110.64727599,35.60430981,179.83
73,110.64727602,35.60430080,89.83
74,110.64743778,35.60430119,89.83
75,110.64759954,35.60430159,89.83
76,110.64776129,35.60430198,179.83
77,110.64776132,35.60429543,269.83
78,110.64759956,35.60429503,269.83
79,110.64743780,35.60429464,269.83
80,110.64727605,35.60429424,89.83
81,110.64743780,35.60429464,89.83
82,110.64759956,35.60429503,89.83
83,110.64776132,35.60429543,153.38
#bridge_12-13B
84,110.64776353,35.60429183,179.99
85,110.64776354,35.60425951,269.92
#bridge_12-13B_mid
86,110.64760112,35.60425932,269.91
87,110.64743871,35.60425912,269.91
#E13_long_block
88,110.64727629,35.60425892,179.84
89,110.64727673,35.60413549,89.84
90,110.64728746,35.60413551,359.84
91,110.64728702,35.60425895,89.84
92,110.64729806,35.60425897,179.84
93,110.64729850,35.60413554,89.84
94,110.64730954,35.60413556,359.84
95,110.64730911,35.60425900,89.84
96,110.64732015,35.60425903,179.84
97,110.64732058,35.60413559,89.84
98,110.64733162,35.60413562,359.84
99,110.64733119,35.60425905,89.84
100,110.64734223,35.60425908,179.84
101,110.64734266,35.60413564,89.84
102,110.64735370,35.60413567,359.84
103,110.64735327,35.60425910,89.84
104,110.64736431,35.60425913,179.84
105,110.64736474,35.60413569,89.84
106,110.64737578,35.60413572,359.84
107,110.64737535,35.60425916,89.84
108,110.64738639,35.60425918,179.84
109,110.64738682,35.60413575,89.84
110,110.64739786,35.60413577,359.84
111,110.64739743,35.60425921,89.84
112,110.64740847,35.60425923,179.84
113,110.64740890,35.60413580,89.84
114,110.64741994,35.60413582,359.84
115,110.64741951,35.60425926,91.99
#E13
116,110.64743026,35.60425896,89.88
117,110.64759580,35.60425923,89.88
118,110.64776134,35.60425951,179.88
119,110.64776136,35.60425049,269.88
120,110.64759582,35.60425022,269.88
121,110.64743028,35.60424994,179.88
122,110.64743030,35.60424092,89.88
123,110.64759584,35.60424120,89.88
124,110.64776138,35.60424147,179.88
125,110.64776141,35.60423246,269.88
126,110.64759587,35.60423218,269.88
127,110.64743033,35.60423191,179.88
128,110.64743035,35.60422289,89.88
129,110.64759589,35.60422317,89.88
130,110.64776143,35.60422344,179.88
131,110.64776145,35.60421443,269.88
132,110.64759591,35.60421415,269.88
133,110.64743037,35.60421387,179.88
134,110.64743039,35.60420486,89.88
135,110.64759593,35.60420513,89.88
136,110.64776147,35.60420541,179.88
137,110.64776150,35.60419639,269.88
138,110.64759596,35.60419612,269.88
139,110.64743042,35.60419584,179.88
140,110.64743044,35.60418682,89.88
141,110.64759598,35.60418710,89.88
142,110.64776152,35.60418738,179.88
143,110.64776154,35.60417836,269.88
144,110.64759600,35.60417808,269.88
145,110.64743046,35.60417781,179.88
146,110.64743048,35.60416879,89.88
147,110.64759602,35.60416907,89.88
148,110.64776156,35.60416934,179.88
149,110.64776159,35.60416033,269.88
150,110.64759605,35.60416005,269.88
151,110.64743051,35.60415978,179.88
152,110.64743052,35.60415604,89.88
153,110.64759606,35.60415632,89.88
154,110.64776160,35.60415660,153.40
#bridge_13-14B
155,110.64776382,35.60415299,179.72
156,110.64776448,35.60404131,186.32
#E14
157,110.64776280,35.60402895,269.68
158,110.64760083,35.60402821,269.68
159,110.64743886,35.60402748,269.68
160,110.64727689,35.60402675,179.68
161,110.64727695,35.60401773,89.68
162,110.64743892,35.60401846,89.68
163,110.64760089,35.60401920,89.68
164,110.64776286,35.60401993,179.68
165,110.64776292,35.60401092,269.68
166,110.64760095,35.60401018,269.68
167,110.64743898,35.60400945,269.68
168,110.64727701,35.60400871,179.68
169,110.64727707,35.60399970,89.68
170,110.64743904,35.60400043,89.68
171,110.64760101,35.60400117,89.68
172,110.64776298,35.60400190,179.68
173,110.64776304,35.60399288,269.68
174,110.64760108,35.60399215,269.68
175,110.64743911,35.60399142,269.68
176,110.64727714,35.60399068,179.68
177,110.64727720,35.60398167,89.68
178,110.64743917,35.60398240,89.68
179,110.64760114,35.60398313,89.68
180,110.64776311,35.60398387,179.68
181,110.64776317,35.60397485,269.68
182,110.64760120,35.60397412,269.68
183,110.64743923,35.60397338,269.68
184,110.64727726,35.60397265,179.68
185,110.64727732,35.60396363,89.68
186,110.64743929,35.60396437,89.68
187,110.64760126,35.60396510,89.68
188,110.64776323,35.60396583,179.68
189,110.64776329,35.60395682,269.68
190,110.64760132,35.60395608,269.68
191,110.64743935,35.60395535,269.68
192,110.64727738,35.60395462,179.68
193,110.64727744,35.60394560,89.68
194,110.64743941,35.60394633,89.68
195,110.64760138,35.60394707,89.68
196,110.64776335,35.60394780,179.68
197,110.64776341,35.60393878,269.68
198,110.64760144,35.60393805,269.68
199,110.64743947,35.60393732,269.68
200,110.64727750,35.60393658,179.68
201,110.64727756,35.60392757,89.68
202,110.64743953,35.60392830,89.68
203,110.64760150,35.60392904,89.68
204,110.64776347,35.60392977,179.68
205,110.64776353,35.60392075,269.68
206,110.64760156,35.60392002,269.68
207,110.64743960,35.60391929,269.68
208,110.64727763,35.60391855,179.68
209,110.64727769,35.60390954,89.68
210,110.64743966,35.60391027,89.68
211,110.64760163,35.60391100,89.68
212,110.64776360,35.60391174,179.68
213,110.64776366,35.60390272,269.68
214,110.64760169,35.60390199,269.68
215,110.64743972,35.60390125,269.68
216,110.64727775,35.60390052,179.68
217,110.64727781,35.60389150,89.68
218,110.64743978,35.60389224,89.68
219,110.64760175,35.60389297,89.68
220,110.64776372,35.60389370,179.68
221,110.64776378,35.60388469,269.68
222,110.64760181,35.60388395,269.68
223,110.64743984,35.60388322,269.68
224,110.64727787,35.60388249,179.68
225,110.64727793,35.60387347,89.68
226,110.64743990,35.60387420,89.68
227,110.64760187,35.60387494,89.68
228,110.64776384,35.60387567,179.68
229,110.64776390,35.60386665,269.68
230,110.64760193,35.60386592,269.68
231,110.64743996,35.60386519,269.68
232,110.64727799,35.60386445,89.68
233,110.64743996,35.60386519,89.68
234,110.64760193,35.60386592,89.68
235,110.64776390,35.60386665,0.15
#E14_mid
236,110.64776418,35.60395578,0.15
#back_14B-13A_stop
237,110.64776446,35.60404492,359.72
238,110.64776382,35.60415299,359.88
#back_13B-12A
239,110.64776354,35.60426312,359.99
240,110.64776353,35.60429183,359.83
#back_12B-11A
241,110.64776305,35.60442280,359.55
242,110.64776204,35.60452659,359.90
#back_12B-11A_mid
243,110.64776179,35.60463881,359.90
#back_11B-10A
244,110.64776154,35.60475104,359.63
245,110.64776073,35.60485201,359.73
#back_11B-10A_mid
246,110.64776031,35.60492667,359.73
#back_9A-8B
247,110.64775988,35.60500133,359.87
248,110.64775953,35.60512645,359.87
249,110.64775919,35.60525156,359.65
#back_7A-7bA
250,110.64775890,35.60528965,269.85
251,110.64764505,35.60528941,269.85
252,110.64753119,35.60528916,269.85
253,110.64741733,35.60528891,359.17
#back_7A-7bA_mid
254,110.64741574,35.60537855,359.17
#back_7bB-6A
255,110.64741415,35.60546819,2.22
256,110.64741576,35.60550179,359.89
#back_7bB-6A_mid
257,110.64741554,35.60559321,359.89
#back_6B-5A
258,110.64741532,35.60568464,359.97
259,110.64741529,35.60571664,359.77
#back_6B-5A_mid
260,110.64741484,35.60580805,359.77
#back_5B-4A
261,110.64741439,35.60589947,0.21
262,110.64741454,35.60593246,0.21
