#序号,经度,纬度,航向角(度)
#south_3
176,110.64708453,35.60638997,270.03
177,110.64693642,35.60639003,180.03
178,110.64693641,35.60637921,90.03
179,110.64708453,35.60637915,180.03
180,110.64708452,35.60636833,270.03
181,110.64693641,35.60636839,179.86
#north_3
182,110.64693652,35.60633128,90.04
183,110.64708472,35.60633120,180.04
184,110.64708471,35.60632516,270.04
185,110.64693651,35.60632524,180.04
186,110.64693651,35.60631442,90.04
187,110.64708470,35.60631434,180.04
188,110.64708470,35.60630352,270.04
189,110.64693650,35.60630360,180.04
190,110.64693649,35.60629278,90.04
191,110.64708469,35.60629270,180.04
192,110.64708468,35.60628188,270.04
193,110.64693648,35.60628196,180.04
194,110.64693647,35.60627114,90.04
195,110.64708467,35.60627106,180.04
196,110.64708466,35.60626024,270.04
197,110.64693646,35.60626032,180.04
198,110.64693645,35.60624950,90.04
199,110.64708465,35.60624942,180.04
200,110.64708464,35.60623860,270.04
201,110.64693644,35.60623868,180.04
202,110.64693644,35.60622786,90.04
203,110.64708463,35.60622778,180.04
204,110.64708463,35.60621696,270.04
205,110.64693643,35.60621704,180.04
206,110.64693642,35.60620622,90.04
207,110.64708462,35.60620614,180.04
208,110.64708461,35.60619532,270.04
209,110.64693641,35.60619540,180.04
210,110.64693640,35.60618458,90.04
211,110.64708460,35.60618450,180.04
212,110.64708459,35.60617368,270.04
213,110.64693639,35.60617376,180.04
214,110.64693638,35.60616294,90.04
215,110.64708458,35.60616286,180.04
216,110.64708457,35.60615204,270.04
217,110.64693637,35.60615212,179.55
#north_4
218,110.64693674,35.60611403,89.75
219,110.64708487,35.60611454,179.76
220,110.64708490,35.60610826,269.75
221,110.64693677,35.60610775,179.76
222,110.64693683,35.60609693,89.75
223,110.64708496,35.60609744,179.76
224,110.64708501,35.60608662,269.75
225,110.64693689,35.60608611,179.76
226,110.64693694,35.60607529,89.75
227,110.64708507,35.60607580,179.76
228,110.64708512,35.60606498,269.75
229,110.64693700,35.60606447,179.76
230,110.64693706,35.60605365,89.75
231,110.64708518,35.60605416,179.76
232,110.64708524,35.60604334,269.75
233,110.64693711,35.60604283,179.76
234,110.64693717,35.60603201,89.75
235,110.64708529,35.60603253,179.76
236,110.64708535,35.60602171,269.75
237,110.64693723,35.60602119,179.76
238,110.64693728,35.60601037,89.75
239,110.64708541,35.60601089,179.76
240,110.64708546,35.60600007,269.75
241,110.64693734,35.60599955,179.76
242,110.64693740,35.60598873,89.75
243,110.64708552,35.60598925,179.76
244,110.64708558,35.60597843,269.75
245,110.64693745,35.60597791,179.76
246,110.64693751,35.60596709,89.75
247,110.64708563,35.60596761,179.76
248,110.64708569,35.60595679,269.75
249,110.64693756,35.60595627,179.76
250,110.64693762,35.60594545,89.75
251,110.64708574,35.60594597,179.76
252,110.64708580,35.60593515,269.75
253,110.64693768,35.60593463,179.69
#north_5
254,110.64693791,35.60589864,89.73
255,110.64708620,35.60589920,179.74
256,110.64708623,35.60589337,269.73
257,110.64693795,35.60589281,179.74
258,110.64693801,35.60588199,89.73
259,110.64708629,35.60588255,179.74
260,110.64708635,35.60587173,269.73
261,110.64693807,35.60587117,179.74
262,110.64693813,35.60586035,89.73
263,110.64708641,35.60586091,179.74
264,110.64708647,35.60585009,269.73
265,110.64693819,35.60584953,179.74
266,110.64693825,35.60583871,89.73
267,110.64708654,35.60583927,179.74
268,110.64708660,35.60582845,269.73
269,110.64693832,35.60582789,179.74
270,110.64693838,35.60581707,89.73
271,110.64708666,35.60581763,179.74
272,110.64708672,35.60580681,269.73
273,110.64693844,35.60580625,179.74
274,110.64693850,35.60579543,89.73
275,110.64708678,35.60579599,179.74
276,110.64708684,35.60578517,269.73
277,110.64693856,35.60578461,179.74
278,110.64693862,35.60577379,89.73
279,110.64708690,35.60577435,179.74
280,110.64708697,35.60576353,269.73
281,110.64693868,35.60576297,179.74
282,110.64693875,35.60575215,89.73
283,110.64708703,35.60575271,179.74
284,110.64708709,35.60574189,269.73
285,110.64693881,35.60574133,179.74
286,110.64693887,35.60573051,89.73
287,110.64708715,35.60573107,179.74
288,110.64708721,35.60572025,269.73
289,110.64693893,35.60571969,179.93
#north_6
290,110.64693899,35.60568166,89.86
291,110.64708720,35.60568196,179.86
292,110.64708722,35.60567597,269.86
293,110.64693901,35.60567566,179.86
294,110.64693904,35.60566484,89.86
295,110.64708725,35.60566515,179.86
296,110.64708728,35.60565433,269.86
297,110.64693907,35.60565402,179.86
298,110.64693911,35.60564320,89.86
299,110.64708732,35.60564351,179.86
300,110.64708735,35.60563269,269.86
301,110.64693914,35.60563238,179.86
