#序号,经度,纬度,航向角(度)
#bridge_5B-6B
160,110.64660207,35.60390620,89.99
161,110.64709413,35.60390626,359.99
162,110.64709413,35.60391708,269.99
163,110.64660207,35.60391702,359.99
164,110.64660206,35.60392784,89.99
165,110.64709413,35.60392790,359.99
166,110.64709413,35.60393872,269.99
167,110.64660206,35.60393866,359.99
168,110.64660206,35.60394948,89.99
169,110.64709412,35.60394954,359.99
170,110.64709412,35.60396036,269.99
171,110.64660206,35.60396030,359.99
172,110.64660206,35.60397112,89.99
173,110.64709412,35.60397117,359.99
174,110.64709412,35.60398199,269.99
175,110.64660206,35.60398194,359.99
176,110.64660205,35.60399276,89.99
177,110.64709412,35.60399281,359.99
178,110.64709412,35.60400363,269.99
179,110.64660205,35.60400358,359.99
180,110.64660205,35.60401440,89.99
181,110.64709411,35.60401445,359.99
182,110.64709411,35.60402527,269.99
183,110.64660205,35.60402522,359.99
184,110.64660205,35.60403604,89.99
185,110.64709411,35.60403609,359.99
186,110.64709411,35.60404216,269.99
187,110.64660205,35.60404211,315.12
#bridge_14-13b
188,110.64660094,35.60404301,359.91
189,110.64660054,35.60425996,89.95
#north_13_long_block
190,110.64709130,35.60426030,179.81
191,110.64709183,35.60413336,269.80
192,110.64707858,35.60413333,359.81
193,110.64707805,35.60426027,269.80
194,110.64706480,35.60426023,179.81
195,110.64706533,35.60413329,269.80
196,110.64705208,35.60413325,359.81
197,110.64705156,35.60426019,269.80
198,110.64703831,35.60426016,179.81
199,110.64703883,35.60413322,269.80
200,110.64702559,35.60413318,359.81
201,110.64702506,35.60426012,269.80
202,110.64701181,35.60426008,179.81
203,110.64701234,35.60413314,269.80
204,110.64699909,35.60413311,359.81
205,110.64699856,35.60426005,269.80
206,110.64698531,35.60426001,179.81
207,110.64698584,35.60413307,269.80
208,110.64697259,35.60413303,359.81
209,110.64697207,35.60425997,269.80
210,110.64695882,35.60425994,179.81
211,110.64695934,35.60413299,269.80
212,110.64694610,35.60413296,359.81
213,110.64694557,35.60425990,184.27
#north_13
214,110.64693568,35.60415221,270.03
215,110.64660157,35.60415237,0.03
216,110.64660157,35.60416319,90.03
217,110.64693568,35.60416303,0.03
218,110.64693569,35.60417385,270.03
219,110.64660158,35.60417401,0.03
220,110.64660159,35.60418483,90.03
221,110.64693570,35.60418467,0.03
222,110.64693571,35.60419549,270.03
223,110.64660160,35.60419565,0.03
224,110.64660160,35.60420647,90.03
225,110.64693571,35.60420631,0.03
226,110.64693572,35.60421713,270.03
227,110.64660161,35.60421728,0.03
228,110.64660162,35.60422810,90.03
229,110.64693573,35.60422795,0.03
230,110.64693574,35.60423877,270.03
231,110.64660163,35.60423892,0.03
232,110.64660163,35.60424974,90.03
233,110.64693574,35.60424959,0.03
234,110.64693575,35.60425890,270.03
235,110.64660164,35.60425906,0.33
#north_12
236,110.64660188,35.60429349,89.65
237,110.64709429,35.60429593,359.65
238,110.64709421,35.60430675,269.65
239,110.64660180,35.60430431,359.65
240,110.64660172,35.60431513,89.65
241,110.64709413,35.60431757,359.65
242,110.64709405,35.60432839,269.65
243,110.64660164,35.60432595,359.65
244,110.64660156,35.60433677,89.65
245,110.64709397,35.60433921,359.65
246,110.64709389,35.60435003,269.65
247,110.64660148,35.60434759,359.65
248,110.64660140,35.60435841,89.65
249,110.64709381,35.60436085,359.65
250,110.64709373,35.60437166,269.65
251,110.64660132,35.60436923,359.65
252,110.64660124,35.60438005,89.65
253,110.64709365,35.60438248,359.65
254,110.64709357,35.60439330,269.65
255,110.64660116,35.60439087,359.65
256,110.64660108,35.60440169,89.65
257,110.64709349,35.60440412,359.65
258,110.64709341,35.60441494,269.65
259,110.64660100,35.60441251,359.65
260,110.64660094,35.60442093,89.65
261,110.64709335,35.60442336,269.78
#bridge_12-11b
262,110.64659983,35.60442182,359.74
263,110.64659802,35.60474805,89.80
#north_11_long_block
264,110.64708888,35.60474946,179.67
265,110.64709059,35.60450815,269.67
266,110.64707735,35.60450809,359.67
267,110.64707563,35.60474940,269.67
268,110.64706238,35.60474933,179.67
269,110.64706410,35.60450803,269.67
270,110.64705085,35.60450796,359.67
271,110.64704914,35.60474927,269.67
272,110.64703589,35.60474921,179.67
273,110.64703760,35.60450790,269.67
274,110.64702435,35.60450784,359.67
275,110.64702264,35.60474915,269.67
276,110.64700939,35.60474908,179.67
277,110.64701110,35.60450778,269.67
278,110.64699786,35.60450771,359.67
279,110.64699614,35.60474902,269.67
280,110.64698290,35.60474896,179.67
281,110.64698461,35.60450765,269.67
282,110.64697136,35.60450759,359.67
283,110.64696965,35.60474890,269.67
284,110.64695640,35.60474883,179.67
285,110.64695811,35.60450752,269.67
286,110.64694486,35.60450746,359.67
287,110.64694315,35.60474877,181.81
#north_11
288,110.64693459,35.60452811,269.68
289,110.64660062,35.60452661,359.69
290,110.64660054,35.60453743,89.68
291,110.64693452,35.60453893,359.69
292,110.64693444,35.60454975,269.68
293,110.64660047,35.60454825,359.69
294,110.64660040,35.60455907,89.68
295,110.64693437,35.60456057,359.69
296,110.64693430,35.60457139,269.68
297,110.64660033,35.60456989,359.69
298,110.64660025,35.60458071,89.68
299,110.64693423,35.60458221,359.69
300,110.64693415,35.60459303,269.68
301,110.64660018,35.60459153,359.69
302,110.64660011,35.60460235,89.68
303,110.64693408,35.60460385,359.69
304,110.64693401,35.60461467,269.68
305,110.64660003,35.60461317,359.69
306,110.64659996,35.60462399,89.68
307,110.64693393,35.60462549,359.69
308,110.64693386,35.60463631,269.68
309,110.64659989,35.60463481,359.69
310,110.64659982,35.60464563,89.68
311,110.64693379,35.60464713,359.69
312,110.64693372,35.60465795,269.68
313,110.64659974,35.60465645,359.69
314,110.64659967,35.60466727,89.68
315,110.64693364,35.60466877,359.69
316,110.64693357,35.60467959,269.68
317,110.64659960,35.60467809,359.69
318,110.64659952,35.60468891,89.68
319,110.64693350,35.60469041,359.69
320,110.64693342,35.60470123,269.68
321,110.64659945,35.60469973,359.69
322,110.64659938,35.60471055,89.68
323,110.64693335,35.60471204,359.69
324,110.64693328,35.60472286,269.68
325,110.64659931,35.60472136,359.69
326,110.64659923,35.60473218,89.68
327,110.64693321,35.60473368,359.69
328,110.64693313,35.60474450,269.68
329,110.64659916,35.60474300,349.61
#bridge_11-10b
330,110.64659802,35.60474805,359.81
331,110.64659707,35.60497767,89.78
#north_10_long_block
332,110.64708738,35.60497922,179.63
333,110.64708854,35.60483127,269.63
334,110.64707529,35.60483120,359.63
335,110.64707413,35.60497915,269.63
336,110.64706088,35.60497908,179.63
337,110.64706204,35.60483113,269.63
338,110.64704880,35.60483106,359.63
339,110.64704763,35.60497901,269.63
340,110.64703438,35.60497894,179.63
341,110.64703555,35.60483099,269.63
342,110.64702230,35.60483092,359.63
343,110.64702114,35.60497887,269.63
344,110.64700789,35.60497880,179.63
345,110.64700905,35.60483085,269.63
346,110.64699580,35.60483078,359.63
347,110.64699464,35.60497873,269.63
348,110.64698139,35.60497866,179.63
349,110.64698256,35.60483071,269.63
350,110.64696931,35.60483065,359.63
351,110.64696814,35.60497859,269.63
352,110.64695489,35.60497852,179.63
353,110.64695606,35.60483058,269.63
354,110.64694281,35.60483051,359.63
355,110.64694165,35.60497845,183.32
#north_10
356,110.64693255,35.60485104,269.67
357,110.64659908,35.60484948,359.67
358,110.64659900,35.60486030,89.67
359,110.64693247,35.60486186,359.67
360,110.64693240,35.60487268,269.67
361,110.64659892,35.60487112,359.67
362,110.64659885,35.60488194,89.67
363,110.64693232,35.60488350,359.67
364,110.64693225,35.60489432,269.67
365,110.64659877,35.60489276,359.67
366,110.64659870,35.60490358,89.67
367,110.64693217,35.60490514,359.67
368,110.64693210,35.60491596,269.67
369,110.64659862,35.60491440,359.67
370,110.64659854,35.60492522,89.67
371,110.64693202,35.60492678,359.67
372,110.64693194,35.60493760,269.67
373,110.64659847,35.60493604,359.67
374,110.64659839,35.60494686,89.67
375,110.64693187,35.60494842,359.67
376,110.64693179,35.60495924,269.67
377,110.64659832,35.60495768,359.67
378,110.64659824,35.60496850,89.67
379,110.64693172,35.60497006,359.67
380,110.64693166,35.60497834,269.67
381,110.64659818,35.60497678,269.67
