序号,经度,纬度,航向角(度)
52,110.64739949,35.60370116,359.92
53,110.64739930,35.60382474,89.92
54,110.64741034,35.60382475,179.92
55,110.64741053,35.60370117,89.92
56,110.64742157,35.60370118,359.92
57,110.64742138,35.60382476,90.11
#E15
58,110.64743226,35.60382475,89.88
59,110.64754267,35.60382493,89.88
60,110.64765307,35.60382512,89.88
61,110.64776348,35.60382531,179.88
62,110.64776350,35.60381629,269.88
63,110.64765309,35.60381611,269.88
64,110.64754269,35.60381592,269.88
65,110.64743228,35.60381573,179.88
66,110.64743231,35.60380671,89.88
67,110.64754271,35.60380690,89.88
68,110.64765312,35.60380709,89.88
69,110.64776352,35.60380728,179.88
70,110.64776355,35.60379826,269.88
71,110.64765314,35.60379807,269.88
72,110.64754273,35.60379788,269.88
73,110.64743233,35.60379770,179.88
74,110.64743235,35.60378868,89.88
75,110.64754276,35.60378887,89.88
76,110.64765316,35.60378906,89.88
77,110.64776357,35.60378925,179.88
78,110.64776359,35.60378023,269.88
79,110.64765319,35.60378004,269.88
80,110.64754278,35.60377985,269.88
81,110.64743237,35.60377966,179.88
82,110.64743240,35.60377065,89.88
83,110.64754280,35.60377084,89.88
84,110.64765321,35.60377102,89.88
85,110.64776362,35.60377121,179.88
86,110.64776364,35.60376220,269.88
87,110.64765323,35.60376201,269.88
88,110.64754283,35.60376182,269.88
89,110.64743242,35.60376163,179.88
90,110.64743244,35.60375261,89.88
91,110.64754285,35.60375280,89.88
92,110.64765326,35.60375299,89.88
93,110.64776366,35.60375318,179.88
94,110.64776368,35.60374416,269.88
95,110.64765328,35.60374397,269.88
96,110.64754287,35.60374379,269.88
97,110.64743247,35.60374360,179.88
98,110.64743249,35.60373458,89.88
99,110.64754290,35.60373477,89.88
100,110.64765330,35.60373496,89.88
101,110.64776371,35.60373515,179.88
102,110.64776373,35.60372613,269.88
103,110.64765332,35.60372594,269.88
104,110.64754292,35.60372575,269.88
105,110.64743251,35.60372557,179.88
106,110.64743252,35.60372189,89.88
107,110.64754293,35.60372207,89.88
108,110.64765333,35.60372226,89.88
109,110.64776374,35.60372245,153.41
#bridge_15-16B
110,110.64776596,35.60371885,179.77
111,110.64776650,35.60360954,184.44
#E16
112,110.64776474,35.60359115,269.98
113,110.64760268,35.60359111,269.98
114,110.64744061,35.60359106,269.98
115,110.64727854,35.60359102,179.98
116,110.64727854,35.60358200,89.98
117,110.64744061,35.60358204,89.98
118,110.64760268,35.60358209,89.98
119,110.64776475,35.60358213,179.98
120,110.64776475,35.60357312,269.98
121,110.64760268,35.60357307,269.98
122,110.64744061,35.60357303,269.98
123,110.64727855,35.60357298,179.98
124,110.64727855,35.60356397,89.98
125,110.64744062,35.60356401,89.98
126,110.64760269,35.60356406,89.98
127,110.64776475,35.60356410,179.98
128,110.64776476,35.60355508,269.98
129,110.64760269,35.60355504,269.98
130,110.64744062,35.60355500,269.98
131,110.64727855,35.60355495,179.98
132,110.64727856,35.60354593,89.98
133,110.64744063,35.60354598,89.98
134,110.64760269,35.60354602,89.98
135,110.64776476,35.60354607,179.98
136,110.64776477,35.60353705,269.98
137,110.64760270,35.60353701,269.98
138,110.64744063,35.60353696,269.98
139,110.64727856,35.60353692,179.98
140,110.64727857,35.60352790,89.98
141,110.64744063,35.60352795,89.98
142,110.64760270,35.60352799,89.98
143,110.64776477,35.60352804,179.98
144,110.64776477,35.60351902,269.98
145,110.64760271,35.60351897,269.98
146,110.64744064,35.60351893,269.98
147,110.64727857,35.60351888,179.98
148,110.64727857,35.60350987,89.98
149,110.64744064,35.60350991,89.98
150,110.64760271,35.60350996,89.98
151,110.64776478,35.60351000,179.98
152,110.64776478,35.60350099,269.98
153,110.64760271,35.60350094,269.98
154,110.64744064,35.60350090,269.98
155,110.64727858,35.60350085,179.98
156,110.64727858,35.60349184,89.98
157,110.64744065,35.60349188,89.98
158,110.64760272,35.60349193,89.98
159,110.64776478,35.60349197,179.98
160,110.64776479,35.60348295,269.98
161,110.64760272,35.60348291,269.98
162,110.64744065,35.60348286,269.98
163,110.64727858,35.60348282,179.98
164,110.64727859,35.60347380,89.98
165,110.64744066,35.60347385,89.98
166,110.64760272,35.60347389,89.98
167,110.64776479,35.60347394,162.65
#bridge_16A-17downB
168,110.64776700,35.60346820,180.25
169,110.64776686,35.60344234,269.86
#bridge_16A-17downB_mid
170,110.64765219,35.60344210,269.86
171,110.64753752,35.60344187,269.86
#E17_up
172,110.64742285,35.60344163,269.75
173,110.64727929,35.60344111,179.75
174,110.64727934,35.60343210,89.75
175,110.64742290,35.60343262,179.75
176,110.64742295,35.60342360,269.75
177,110.64727939,35.60342308,179.75
178,110.64727944,35.60341407,89.75
179,110.64742300,35.60341458,179.75
180,110.64742305,35.60340557,269.75
181,110.64727949,35.60340505,179.75
182,110.64727954,35.60339603,89.75
183,110.64742310,35.60339655,179.75
184,110.64742315,35.60338754,269.75
185,110.64727958,35.60338702,179.75
186,110.64727963,35.60337800,89.75
187,110.64742320,35.60337852,179.75
188,110.64742324,35.60336950,269.75
189,110.64727968,35.60336898,179.75
190,110.64727973,35.60335997,89.75
191,110.64742329,35.60336049,179.75
192,110.64742334,35.60335147,269.75
193,110.64727978,35.60335095,179.75
194,110.64727983,35.60334193,89.75
195,110.64742339,35.60334245,179.75
196,110.64742344,35.60333344,269.75
197,110.64727988,35.60333292,179.75
198,110.64727993,35.60332390,89.75
199,110.64742349,35.60332442,179.75
200,110.64742354,35.60331540,269.75
201,110.64727998,35.60331489,179.75
202,110.64728002,35.60330729,89.75
203,110.64742358,35.60330781,0.33
#E17_upB_downC
204,110.64742452,35.60344164,89.57
205,110.64745906,35.60344185,89.89
#E17_upB_downC_mid
206,110.64761187,35.60344208,89.89
#E17_down
207,110.64776468,35.60344232,269.66
208,110.64761242,35.60344159,269.66
209,110.64746017,35.60344087,179.67
210,110.64746023,35.60343185,89.66
211,110.64761249,35.60343258,89.66
212,110.64776475,35.60343330,179.67
213,110.64776481,35.60342429,269.66
214,110.64761255,35.60342356,269.66
215,110.64746030,35.60342283,179.67
216,110.64746036,35.60341382,89.66
217,110.64761262,35.60341454,89.66
218,110.64776488,35.60341527,179.67
219,110.64776494,35.60340625,269.66
220,110.64761268,35.60340553,269.66
221,110.64746042,35.60340480,179.67
222,110.64746049,35.60339578,89.66
223,110.64761275,35.60339651,89.66
224,110.64776500,35.60339724,179.67
225,110.64776507,35.60338822,269.66
226,110.64761281,35.60338750,269.66
227,110.64746055,35.60338677,179.67
228,110.64746062,35.60337775,89.66
229,110.64761288,35.60337848,89.66
230,110.64776513,35.60337921,179.67
231,110.64776520,35.60337019,269.66
232,110.64761294,35.60336946,269.66
233,110.64746068,35.60336874,179.67
234,110.64746075,35.60335972,89.66
235,110.64761300,35.60336045,89.66
236,110.64776526,35.60336117,179.67
237,110.64776533,35.60335216,269.66
238,110.64761307,35.60335143,269.66
239,110.64746081,35.60335070,179.67
240,110.64746088,35.60334169,89.66
241,110.64761313,35.60334241,89.66
242,110.64776539,35.60334314,179.67
243,110.64776546,35.60333412,269.66
244,110.64761320,35.60333340,269.66
245,110.64746094,35.60333267,179.67
246,110.64746101,35.60332365,89.66
247,110.64761326,35.60332438,89.66
248,110.64776552,35.60332511,179.67
249,110.64776559,35.60331609,269.66
250,110.64761333,35.60331536,269.66
251,110.64746107,35.60331464,179.67
252,110.64746112,35.60330712,89.66
253,110.64761338,35.60330785,89.66
254,110.64776564,35.60330857,153.20
#bridge_17A-18B
255,110.64776787,35.60330498,179.67
256,110.64776814,35.60326794,269.82
#bridge_17A-18B_mid
257,110.64760550,35.60326753,269.82
258,110.64744287,35.60326711,269.82
#E18_long_block
259,110.64728023,35.60326670,179.86
260,110.64728045,35.60319496,89.86
261,110.64729149,35.60319498,359.86
262,110.64729127,35.60326672,89.86
263,110.64730231,35.60326674,179.86
264,110.64730253,35.60319500,89.86
265,110.64731357,35.60319503,359.86
266,110.64731335,35.60326676,89.86
267,110.64732439,35.60326679,179.86
268,110.64732461,35.60319505,89.86
269,110.64733565,35.60319507,359.86
270,110.64733543,35.60326681,89.86
271,110.64734647,35.60326683,179.86
272,110.64734669,35.60319509,89.86
273,110.64735773,35.60319511,359.86
274,110.64735751,35.60326685,89.86
275,110.64736855,35.60326687,179.86
276,110.64736877,35.60319514,89.86
277,110.64737981,35.60319516,359.86
278,110.64737959,35.60326690,89.86
279,110.64739063,35.60326692,179.86
280,110.64739085,35.60319518,89.86
281,110.64740189,35.60319520,359.86
282,110.64740167,35.60326694,89.86
283,110.64741271,35.60326696,179.86
284,110.64741293,35.60319522,89.86
285,110.64742397,35.60319525,359.86
286,110.64742375,35.60326698,89.80
#E18_long_block_mid
287,110.64753781,35.60326730,89.80
288,110.64765187,35.60326762,89.80
#E18
289,110.64776592,35.60326794,269.76
290,110.64765540,35.60326756,269.76
291,110.64754489,35.60326718,269.76
292,110.64743437,35.60326681,179.76
293,110.64743442,35.60325779,89.76
294,110.64754493,35.60325817,89.76
295,110.64765545,35.60325854,89.76
296,110.64776597,35.60325892,179.76
297,110.64776601,35.60324990,269.76
298,110.64765550,35.60324953,269.76
299,110.64754498,35.60324915,269.76
300,110.64743446,35.60324877,179.76
301,110.64743451,35.60323976,89.76
302,110.64754503,35.60324013,89.76
303,110.64765554,35.60324051,89.76
304,110.64776606,35.60324089,179.76
305,110.64776611,35.60323187,269.76
306,110.64765559,35.60323149,269.76
307,110.64754507,35.60323112,269.76
308,110.64743455,35.60323074,179.76
309,110.64743460,35.60322172,89.76
310,110.64754512,35.60322210,89.76
311,110.64765564,35.60322248,89.76
312,110.64776615,35.60322285,179.76
313,110.64776620,35.60321384,269.76
314,110.64765568,35.60321346,269.76
315,110.64754516,35.60321309,269.76
316,110.64743465,35.60321271,179.76
317,110.64743468,35.60320528,89.76
318,110.64754520,35.60320566,89.76
319,110.64765572,35.60320603,89.76
320,110.64776624,35.60320641,1.34
#back_18B-17A_stop
321,110.64776811,35.60327155,359.67
322,110.64776787,35.60330498,359.67
#back_18B-17A_stop_mid
323,110.64776737,35.60337546,359.67
#back_17B-16A
324,110.64776688,35.60344595,0.25
325,110.64776700,35.60346820,359.84
#back_17B-16A_mid
326,110.64776675,35.60353887,359.84
#back_16B-15A
327,110.64776650,35.60360954,359.77
328,110.64776596,35.60371885,359.89
#back_15B-14A
329,110.64776569,35.60382893,0.61
330,110.64776612,35.60386212,359.58
#back_15B-14A_mid
331,110.64776529,35.60395352,359.58
#back_14B-13A
332,110.64776446,35.60404492,359.72
333,110.64776382,35.60415299,359.88
#back_13B-12A
334,110.64776354,35.60426312,359.99
335,110.64776353,35.60429183,359.83
#back_12B-11A
336,110.64776305,35.60442280,359.55
337,110.64776204,35.60452659,359.90
#back_12B-11A_mid
338,110.64776179,35.60463881,359.90
#back_11B-10A
339,110.64776154,35.60475104,359.63
340,110.64776073,35.60485201,359.73
#back_11B-10A_mid
341,110.64776031,35.60492667,359.73
#back_9A-8B
342,110.64775988,35.60500133,359.87
343,110.64775953,35.60512645,359.87
344,110.64775919,35.60525156,359.65
#back_7A-7bA
345,110.64775890,35.60528965,269.85
346,110.64764505,35.60528941,269.85
347,110.64753119,35.60528916,269.85
348,110.64741733,35.60528891,359.17
#back_7A-7bA_mid
349,110.64741574,35.60537855,359.17
#back_7bB-6A
350,110.64741415,35.60546819,2.22
351,110.64741576,35.60550179,359.89
#back_7bB-6A_mid
352,110.64741554,35.60559321,359.89
#back_6B-5A
353,110.64741532,35.60568464,359.97
354,110.64741529,35.60571664,359.77
#back_6B-5A_mid
355,110.64741484,35.60580805,359.77
#back_5B-4A
356,110.64741439,35.60589947,0.21
357,110.64741454,35.60593246,0.21
