序号,经度,纬度,航向角(度)
56,110.64727591,35.60433145,179.83
57,110.64727595,35.60432063,89.83
58,110.64743826,35.60432103,89.83
59,110.64760057,35.60432143,89.83
60,110.64776287,35.60432182,179.83
61,110.64776291,35.60431100,269.83
62,110.64760061,35.60431061,269.83
63,110.64743830,35.60431021,269.83
64,110.64727599,35.60430981,179.83
65,110.64727603,35.60429899,89.83
66,110.64743834,35.60429939,89.83
67,110.64760065,35.60429979,89.83
68,110.64776295,35.60430019,179.83
69,110.64776297,35.60429543,269.83
70,110.64760066,35.60429504,269.83
71,110.64743836,35.60429464,269.83
72,110.64727605,35.60429424,89.83
73,110.64743836,35.60429464,89.83
74,110.64760066,35.60429504,89.83
75,110.64776297,35.60429543,172.77
#bridge_12-13b
76,110.64776353,35.60429183,179.99
77,110.64776354,35.60426312,269.39
#bridge_12-13b_mid
78,110.64760112,35.60426172,269.39
79,110.64743871,35.60426032,269.39
#south_13_long_block
80,110.64727629,35.60425892,179.84
81,110.64727673,35.60413549,89.84
82,110.64728746,35.60413551,359.84
83,110.64728702,35.60425895,89.84
84,110.64730027,35.60425898,179.84
85,110.64730071,35.60413554,89.84
86,110.64731395,35.60413558,359.84
87,110.64731352,35.60425901,89.84
88,110.64732677,35.60425904,179.84
89,110.64732720,35.60413561,89.84
90,110.64734045,35.60413564,359.84
91,110.64734002,35.60425907,89.84
92,110.64735327,35.60425910,179.84
93,110.64735370,35.60413567,89.84
94,110.64736695,35.60413570,359.84
95,110.64736651,35.60425914,89.84
96,110.64737976,35.60425917,179.84
97,110.64738020,35.60413573,89.84
98,110.64739344,35.60413576,359.84
99,110.64739301,35.60425920,89.84
100,110.64740626,35.60425923,179.84
101,110.64740669,35.60413579,89.84
102,110.64741994,35.60413582,359.84
103,110.64741951,35.60425926,91.99
#south_13
104,110.64743026,35.60425896,89.88
105,110.64754117,35.60425914,89.88
106,110.64765208,35.60425933,89.88
107,110.64776300,35.60425951,179.88
108,110.64776302,35.60424869,269.88
109,110.64765211,35.60424851,269.88
110,110.64754120,35.60424832,269.88
111,110.64743029,35.60424814,179.88
112,110.64743031,35.60423732,89.88
113,110.64754123,35.60423750,89.88
114,110.64765214,35.60423769,89.88
115,110.64776305,35.60423787,179.88
116,110.64776308,35.60422705,269.88
117,110.64765216,35.60422687,269.88
118,110.64754125,35.60422668,269.88
119,110.64743034,35.60422650,179.88
120,110.64743037,35.60421568,89.88
121,110.64754128,35.60421586,89.88
122,110.64765219,35.60421605,89.88
123,110.64776310,35.60421623,179.88
124,110.64776313,35.60420541,269.88
125,110.64765222,35.60420523,269.88
126,110.64754131,35.60420504,269.88
127,110.64743039,35.60420486,179.88
128,110.64743042,35.60419404,89.88
129,110.64754133,35.60419422,89.88
130,110.64765225,35.60419441,89.88
131,110.64776316,35.60419459,179.88
132,110.64776318,35.60418377,269.88
133,110.64765227,35.60418359,269.88
134,110.64754136,35.60418340,269.88
135,110.64743045,35.60418322,179.88
136,110.64743048,35.60417240,89.88
137,110.64754139,35.60417258,89.88
138,110.64765230,35.60417277,89.88
139,110.64776321,35.60417295,179.88
140,110.64776324,35.60416213,269.88
141,110.64765233,35.60416195,269.88
142,110.64754141,35.60416176,269.88
143,110.64743050,35.60416158,179.88
144,110.64743052,35.60415604,89.88
145,110.64754143,35.60415623,89.88
146,110.64765234,35.60415641,89.88
147,110.64776325,35.60415660,179.72
#south_14
148,110.64776394,35.60404130,269.57
149,110.64760157,35.60404031,269.57
150,110.64743919,35.60403931,269.57
151,110.64727682,35.60403831,179.57
152,110.64727692,35.60402749,89.57
153,110.64743929,35.60402849,89.57
154,110.64760167,35.60402949,89.57
155,110.64776404,35.60403048,179.57
156,110.64776414,35.60401966,269.57
157,110.64760177,35.60401867,269.57
158,110.64743939,35.60401767,269.57
159,110.64727702,35.60401667,179.57
160,110.64727712,35.60400585,89.57
161,110.64743949,35.60400685,89.57
162,110.64760187,35.60400785,89.57
163,110.64776424,35.60400884,179.57
164,110.64776434,35.60399803,269.57
165,110.64760197,35.60399703,269.57
166,110.64743959,35.60399603,269.57
167,110.64727722,35.60399503,179.57
168,110.64727732,35.60398422,89.57
169,110.64743969,35.60398521,89.57
170,110.64760207,35.60398621,89.57
171,110.64776444,35.60398721,179.57
172,110.64776454,35.60397639,269.57
173,110.64760217,35.60397539,269.57
174,110.64743979,35.60397439,269.57
175,110.64727742,35.60397340,179.57
176,110.64727752,35.60396258,89.57
177,110.64743989,35.60396357,89.57
178,110.64760227,35.60396457,89.57
179,110.64776464,35.60396557,179.57
180,110.64776474,35.60395475,269.57
181,110.64760236,35.60395375,269.57
182,110.64743999,35.60395275,269.57
183,110.64727762,35.60395176,179.57
184,110.64727772,35.60394094,89.57
185,110.64744009,35.60394193,89.57
186,110.64760246,35.60394293,89.57
187,110.64776484,35.60394393,179.57
188,110.64776494,35.60393311,269.57
189,110.64760256,35.60393211,269.57
190,110.64744019,35.60393112,269.57
191,110.64727782,35.60393012,179.57
192,110.64727792,35.60391930,89.57
193,110.64744029,35.60392030,89.57
194,110.64760266,35.60392129,89.57
195,110.64776504,35.60392229,179.57
196,110.64776514,35.60391147,269.57
197,110.64760276,35.60391047,269.57
198,110.64744039,35.60390948,269.57
199,110.64727802,35.60390848,179.57
200,110.64727812,35.60389766,89.57
201,110.64744049,35.60389866,89.57
202,110.64760286,35.60389965,89.57
203,110.64776524,35.60390065,179.57
204,110.64776534,35.60388983,269.57
205,110.64760296,35.60388883,269.57
206,110.64744059,35.60388784,269.57
207,110.64727822,35.60388684,179.57
208,110.64727832,35.60387602,89.57
209,110.64744069,35.60387702,89.57
210,110.64760306,35.60387802,89.57
211,110.64776544,35.60387901,179.57
212,110.64776553,35.60386819,269.57
213,110.64760316,35.60386720,269.57
214,110.64744079,35.60386620,269.57
215,110.64727842,35.60386520,89.57
216,110.64744079,35.60386620,89.57
217,110.64760316,35.60386720,89.57
218,110.64776553,35.60386819,175.50
#bridge_14-15b
219,110.64776612,35.60386212,180.61
220,110.64776569,35.60382893,269.38
#bridge_14-15b_mid
221,110.64760304,35.60382749,269.38
222,110.64744040,35.60382605,269.38
#south_15_long_block
223,110.64727775,35.60382461,179.92
224,110.64727795,35.60370103,89.92
225,110.64728909,35.60370104,359.92
226,110.64728889,35.60382462,89.92
227,110.64730214,35.60382463,179.92
228,110.64730234,35.60370106,89.92
229,110.64731559,35.60370107,359.92
230,110.64731539,35.60382465,89.92
231,110.64732864,35.60382466,179.92
232,110.64732884,35.60370108,89.92
233,110.64734209,35.60370110,359.92
234,110.64734189,35.60382468,89.92
235,110.64735513,35.60382469,179.92
236,110.64735533,35.60370111,89.92
237,110.64736858,35.60370113,359.92
238,110.64736838,35.60382471,89.92
239,110.64738163,35.60382472,179.92
240,110.64738183,35.60370114,89.92
241,110.64739508,35.60370116,359.92
242,110.64739488,35.60382473,89.92
243,110.64740813,35.60382475,179.92
244,110.64740833,35.60370117,89.92
245,110.64742157,35.60370118,359.92
246,110.64742138,35.60382476,90.11
#south_15
247,110.64743226,35.60382475,89.88
248,110.64754322,35.60382493,89.88
249,110.64765418,35.60382512,89.88
250,110.64776513,35.60382531,179.88
251,110.64776516,35.60381449,269.88
252,110.64765420,35.60381430,269.88
253,110.64754324,35.60381412,269.88
254,110.64743229,35.60381393,179.88
255,110.64743231,35.60380311,89.88
256,110.64754327,35.60380330,89.88
257,110.64765423,35.60380348,89.88
258,110.64776519,35.60380367,179.88
259,110.64776522,35.60379285,269.88
260,110.64765426,35.60379267,269.88
261,110.64754330,35.60379248,269.88
262,110.64743234,35.60379229,179.88
263,110.64743237,35.60378147,89.88
264,110.64754333,35.60378166,89.88
265,110.64765429,35.60378185,89.88
266,110.64776524,35.60378203,179.88
267,110.64776527,35.60377122,269.88
268,110.64765431,35.60377103,269.88
269,110.64754336,35.60377084,269.88
270,110.64743240,35.60377065,179.88
271,110.64743243,35.60375983,89.88
272,110.64754338,35.60376002,89.88
273,110.64765434,35.60376021,89.88
274,110.64776530,35.60376040,179.88
275,110.64776533,35.60374958,269.88
276,110.64765437,35.60374939,269.88
277,110.64754341,35.60374920,269.88
278,110.64743245,35.60374901,179.88
279,110.64743248,35.60373819,89.88
280,110.64754344,35.60373838,89.88
281,110.64765440,35.60373857,89.88
282,110.64776535,35.60373876,179.88
283,110.64776538,35.60372794,269.88
284,110.64765442,35.60372775,269.88
285,110.64754347,35.60372756,269.88
286,110.64743251,35.60372737,179.88
287,110.64743252,35.60372189,89.88
288,110.64754348,35.60372207,89.88
289,110.64765444,35.60372226,89.88
290,110.64776540,35.60372245,179.77
#south_16
291,110.64776596,35.60360593,269.83
292,110.64760349,35.60360555,269.83
293,110.64744102,35.60360516,269.83
294,110.64727854,35.60360478,179.83
295,110.64727858,35.60359396,89.83
296,110.64744105,35.60359434,89.83
297,110.64760353,35.60359473,89.83
298,110.64776600,35.60359511,179.83
299,110.64776604,35.60358429,269.83
300,110.64760357,35.60358391,269.83
301,110.64744109,35.60358352,269.83
302,110.64727862,35.60358314,179.83
303,110.64727866,35.60357232,89.83
304,110.64744113,35.60357270,89.83
305,110.64760360,35.60357309,89.83
306,110.64776608,35.60357347,179.83
307,110.64776612,35.60356265,269.83
308,110.64760364,35.60356227,269.83
309,110.64744117,35.60356188,269.83
310,110.64727870,35.60356150,179.83
311,110.64727873,35.60355068,89.83
312,110.64744121,35.60355106,89.83
313,110.64760368,35.60355145,89.83
314,110.64776616,35.60355184,179.83
315,110.64776619,35.60354102,269.83
316,110.64760372,35.60354063,269.83
317,110.64744125,35.60354024,269.83
318,110.64727877,35.60353986,179.83
319,110.64727881,35.60352904,89.83
320,110.64744129,35.60352942,89.83
321,110.64760376,35.60352981,89.83
322,110.64776623,35.60353020,179.83
323,110.64776627,35.60351938,269.83
324,110.64760380,35.60351899,269.83
325,110.64744132,35.60351860,269.83
326,110.64727885,35.60351822,179.83
327,110.64727889,35.60350740,89.83
328,110.64744136,35.60350778,89.83
329,110.64760384,35.60350817,89.83
330,110.64776631,35.60350856,179.83
331,110.64776635,35.60349774,269.83
332,110.64760387,35.60349735,269.83
333,110.64744140,35.60349697,269.83
334,110.64727893,35.60349658,179.83
335,110.64727897,35.60348576,89.83
336,110.64744144,35.60348615,89.83
337,110.64760391,35.60348653,89.83
338,110.64776639,35.60348692,179.83
339,110.64776643,35.60347610,269.83
340,110.64760395,35.60347571,269.83
341,110.64744148,35.60347533,269.83
342,110.64727900,35.60347494,179.83
343,110.64727902,35.60347064,89.83
344,110.64744149,35.60347102,89.83
345,110.64760397,35.60347141,89.83
346,110.64776644,35.60347180,263.84
#south_16_mid
347,110.64765191,35.60346174,263.84
348,110.64753738,35.60345169,263.84
#south_17_up
349,110.64742285,35.60344163,269.75
350,110.64727929,35.60344111,179.75
351,110.64727935,35.60343029,89.75
352,110.64742291,35.60343081,179.75
353,110.64742297,35.60341999,269.75
354,110.64727941,35.60341948,179.75
355,110.64727947,35.60340866,89.75
356,110.64742303,35.60340917,179.75
357,110.64742309,35.60339835,269.75
358,110.64727953,35.60339784,179.75
359,110.64727958,35.60338702,89.75
360,110.64742315,35.60338754,179.75
361,110.64742321,35.60337672,269.75
362,110.64727964,35.60337620,179.75
363,110.64727970,35.60336538,89.75
364,110.64742326,35.60336590,179.75
365,110.64742332,35.60335508,269.75
366,110.64727976,35.60335456,179.75
367,110.64727982,35.60334374,89.75
368,110.64742338,35.60334426,179.75
369,110.64742344,35.60333344,269.75
370,110.64727988,35.60333292,179.75
371,110.64727994,35.60332210,89.75
372,110.64742350,35.60332262,179.75
373,110.64742356,35.60331180,269.75
374,110.64728000,35.60331128,179.75
375,110.64728002,35.60330729,89.75
376,110.64742358,35.60330781,0.71
#south_17_upB_downC
377,110.64742562,35.60344165,89.57
378,110.64745796,35.60344184,89.89
#south_17_upB_downC_mid
379,110.64761242,35.60344209,89.89
#south_17_down
380,110.64776689,35.60344233,269.66
381,110.64761353,35.60344160,269.66
382,110.64746017,35.60344087,179.67
383,110.64746024,35.60343005,89.66
384,110.64761361,35.60343078,89.66
385,110.64776697,35.60343151,179.67
386,110.64776704,35.60342069,269.66
387,110.64761368,35.60341996,269.66
388,110.64746032,35.60341923,179.67
389,110.64746040,35.60340841,89.66
390,110.64761376,35.60340914,89.66
391,110.64776712,35.60340987,179.67
392,110.64776720,35.60339905,269.66
393,110.64761384,35.60339832,269.66
394,110.64746048,35.60339759,179.67
395,110.64746055,35.60338677,89.66
396,110.64761392,35.60338750,89.66
397,110.64776728,35.60338823,179.67
398,110.64776735,35.60337741,269.66
399,110.64761399,35.60337668,269.66
400,110.64746063,35.60337595,179.67
401,110.64746071,35.60336513,89.66
402,110.64761407,35.60336586,89.66
403,110.64776743,35.60336659,179.67
404,110.64776751,35.60335577,269.66
405,110.64761415,35.60335504,269.66
406,110.64746079,35.60335431,179.67
407,110.64746086,35.60334349,89.66
408,110.64761423,35.60334422,89.66
409,110.64776759,35.60334495,179.67
410,110.64776766,35.60333413,269.66
411,110.64761430,35.60333340,269.66
412,110.64746094,35.60333267,179.67
413,110.64746102,35.60332185,89.66
414,110.64761438,35.60332258,89.66
415,110.64776774,35.60332332,179.67
416,110.64776782,35.60331250,269.66
417,110.64761446,35.60331176,269.66
418,110.64746110,35.60331103,179.67
419,110.64746112,35.60330712,89.66
420,110.64761449,35.60330785,89.66
421,110.64776785,35.60330858,359.67
#south_17_down_mid
422,110.64776736,35.60337726,359.67
#back_17B-16A
423,110.64776688,35.60344595,0.25
424,110.64776700,35.60346820,359.84
#back_17B-16A_mid
425,110.64776675,35.60353887,359.84
#back_16B-15A
426,110.64776650,35.60360954,359.77
427,110.64776596,35.60371885,359.89
#back_15B-14A
428,110.64776569,35.60382893,0.61
429,110.64776612,35.60386212,359.58
#back_15B-14A_mid
430,110.64776529,35.60395352,359.58
#back_14B-13A
431,110.64776446,35.60404492,359.72
432,110.64776382,35.60415299,359.88
#back_13B-12A
433,110.64776354,35.60426312,359.99
434,110.64776353,35.60429183,359.83
#back_12B-11A
435,110.64776305,35.60442280,359.55
436,110.64776204,35.60452659,359.90
#back_12B-11A_mid
437,110.64776179,35.60463881,359.90
#back_11B-10A
438,110.64776154,35.60475104,359.63
439,110.64776073,35.60485201,359.73
#back_11B-10A_mid
440,110.64776031,35.60492667,359.73
#back_9A-8B
441,110.64775988,35.60500133,359.87
442,110.64775953,35.60512645,359.87
443,110.64775919,35.60525156,359.65
#back_7A-7bA
444,110.64775890,35.60528965,269.85
445,110.64764505,35.60528941,269.85
446,110.64753119,35.60528916,269.85
447,110.64741733,35.60528891,224.72
#back_7bA-6A
448,110.64741514,35.60528711,0.14
449,110.64741547,35.60539443,0.14
450,110.64741580,35.60550175,359.88
#back_7bA-6A_mid
451,110.64741556,35.60559320,359.88
#back_6B-5A
452,110.64741532,35.60568464,359.97
453,110.64741529,35.60571664,359.77
#back_6B-5A_mid
454,110.64741484,35.60580805,359.77
#back_5B-4A
455,110.64741439,35.60589947,0.21
456,110.64741454,35.60593246,0.21
