序号,经度,纬度,航向角(度)
#bridge_22A-23B
46,110.64777219,35.60228841,179.69
47,110.64777288,35.60218568,179.60
#bridge_23A-24B
48,110.64777347,35.60211693,180.27
49,110.64777326,35.60208047,180.21
#bridge_23A-24B_mid
50,110.64777292,35.60200642,180.21
#bridge_24A-E24D
51,110.64777258,35.60193237,269.62
52,110.64763298,35.60193162,269.62
53,110.64749338,35.60193087,269.62
54,110.64735378,35.60193012,269.62
55,110.64721418,35.60192937,285.95
#bridge_front1-W24C
56,110.64720157,35.60193230,268.76
57,110.64718479,35.60193201,269.29
#bridge_W24C-W24B
58,110.64718260,35.60193199,269.82
59,110.64703969,35.60193162,269.82
60,110.64689677,35.60193125,269.82
61,110.64675386,35.60193089,269.82
62,110.64661094,35.60193052,359.87
#bridge_W24C-W24B_mid
63,110.64661073,35.60200522,359.87
#bridge_24A-23s_start
64,110.64661052,35.60207992,359.20
65,110.64660990,35.60211599,89.72
#bridge_24A-23s_start_mid
66,110.64673574,35.60211649,89.72
67,110.64686158,35.60211700,89.72
68,110.64698742,35.60211751,89.72
#W23_small_block
69,110.64711326,35.60211801,91.03
70,110.64717743,35.60211708,1.02
71,110.64717763,35.60212609,271.03
72,110.64711345,35.60212703,234.45
#W23_mid_long_block
73,110.64709794,35.60211801,359.64
74,110.64709738,35.60218924,269.63
75,110.64708634,35.60218918,179.64
76,110.64708690,35.60211795,269.63
77,110.64707586,35.60211790,359.64
78,110.64707530,35.60218912,269.63
79,110.64706426,35.60218906,179.64
80,110.64706482,35.60211784,269.63
81,110.64705378,35.60211778,359.64
82,110.64705322,35.60218901,269.63
83,110.64704218,35.60218895,179.64
84,110.64704274,35.60211773,269.63
85,110.64703170,35.60211767,359.64
86,110.64703114,35.60218889,269.63
87,110.64702010,35.60218883,179.64
88,110.64702066,35.60211761,269.63
89,110.64700962,35.60211755,359.64
90,110.64700906,35.60218878,269.63
91,110.64699802,35.60218872,179.64
92,110.64699858,35.60211750,269.63
93,110.64698754,35.60211744,359.64
94,110.64698698,35.60218866,269.63
95,110.64697594,35.60218860,179.64
96,110.64697650,35.60211738,269.63
97,110.64696546,35.60211732,359.64
98,110.64696490,35.60218855,269.63
99,110.64695386,35.60218849,179.64
100,110.64695442,35.60211727,256.64
#W23
101,110.64694152,35.60211477,269.87
102,110.64677684,35.60211448,269.87
103,110.64661216,35.60211418,359.87
104,110.64661213,35.60212319,89.87
105,110.64677681,35.60212349,89.87
106,110.64694149,35.60212379,359.87
107,110.64694147,35.60213281,269.87
108,110.64677679,35.60213251,269.87
109,110.64661211,35.60213221,359.87
110,110.64661208,35.60214123,89.87
111,110.64677676,35.60214152,89.87
112,110.64694144,35.60214182,359.87
113,110.64694142,35.60215084,269.87
114,110.64677674,35.60215054,269.87
115,110.64661206,35.60215024,359.87
116,110.64661203,35.60215926,89.87
117,110.64677671,35.60215956,89.87
118,110.64694139,35.60215985,359.87
119,110.64694137,35.60216887,269.87
120,110.64677669,35.60216857,269.87
121,110.64661201,35.60216828,359.87
122,110.64661199,35.60217729,89.87
123,110.64677667,35.60217759,89.87
124,110.64694135,35.60217789,269.87
125,110.64677667,35.60217759,269.87
126,110.64661199,35.60217729,334.05
#bridge_23-22A
127,110.64660977,35.60218100,359.81
128,110.64660932,35.60228859,359.81
129,110.64660888,35.60239619,89.43
#bridge_23-22A_mid
130,110.64677143,35.60239751,89.43
131,110.64693398,35.60239884,89.43
#W22_long_block
132,110.64709652,35.60240016,179.73
133,110.64709725,35.60227642,269.73
134,110.64708621,35.60227637,359.73
135,110.64708548,35.60240012,269.73
136,110.64707444,35.60240008,179.73
137,110.64707517,35.60227633,269.73
138,110.64706413,35.60227629,359.73
139,110.64706340,35.60240003,269.73
140,110.64705236,35.60239999,179.73
141,110.64705309,35.60227624,269.73
142,110.64704205,35.60227620,359.73
143,110.64704132,35.60239995,269.73
144,110.64703028,35.60239991,179.73
145,110.64703101,35.60227616,269.73
146,110.64701997,35.60227612,359.73
147,110.64701924,35.60239986,269.73
148,110.64700820,35.60239982,179.73
149,110.64700893,35.60227607,269.73
150,110.64699789,35.60227603,359.73
151,110.64699716,35.60239978,269.73
152,110.64698612,35.60239973,179.73
153,110.64698685,35.60227599,269.73
154,110.64697581,35.60227594,359.73
155,110.64697508,35.60239969,269.73
156,110.64696404,35.60239965,179.73
157,110.64696477,35.60227590,269.73
158,110.64695373,35.60227586,359.73
159,110.64695300,35.60239960,185.39
#W22
160,110.64694096,35.60229594,269.85
161,110.64677619,35.60229558,269.85
162,110.64661142,35.60229522,359.85
163,110.64661139,35.60230423,89.85
164,110.64677616,35.60230460,89.85
165,110.64694093,35.60230496,359.85
166,110.64694091,35.60231397,269.85
167,110.64677613,35.60231361,269.85
168,110.64661136,35.60231325,359.85
169,110.64661133,35.60232227,89.85
170,110.64677610,35.60232263,89.85
171,110.64694088,35.60232299,359.85
172,110.64694085,35.60233201,269.85
173,110.64677607,35.60233164,269.85
174,110.64661130,35.60233128,359.85
175,110.64661127,35.60234030,89.85
176,110.64677604,35.60234066,89.85
177,110.64694082,35.60234102,359.85
178,110.64694079,35.60235004,269.85
179,110.64677601,35.60234968,269.85
180,110.64661124,35.60234932,359.85
181,110.64661121,35.60235833,89.85
182,110.64677598,35.60235869,89.85
183,110.64694076,35.60235906,359.85
184,110.64694073,35.60236807,269.85
185,110.64677595,35.60236771,269.85
186,110.64661118,35.60236735,359.85
187,110.64661115,35.60237637,89.85
188,110.64677592,35.60237673,89.85
189,110.64694070,35.60237709,359.85
190,110.64694067,35.60238610,269.85
191,110.64677590,35.60238574,269.85
192,110.64661112,35.60238538,359.85
193,110.64661109,35.60239440,89.85
194,110.64677587,35.60239476,89.85
195,110.64694064,35.60239512,269.85
196,110.64677587,35.60239476,269.85
197,110.64661109,35.60239440,345.85
#bridge_22-21B
198,110.64660886,35.60240160,359.76
199,110.64660870,35.60243150,18.05
#W21
200,110.64661088,35.60243693,89.64
201,110.64677279,35.60243775,89.64
202,110.64693471,35.60243857,89.64
203,110.64709662,35.60243939,359.65
204,110.64709655,35.60244841,269.64
205,110.64693464,35.60244759,269.64
206,110.64677272,35.60244676,269.64
207,110.64661081,35.60244594,359.65
208,110.64661074,35.60245496,89.64
209,110.64677265,35.60245578,89.64
210,110.64693457,35.60245660,89.64
211,110.64709648,35.60245742,359.65
212,110.64709641,35.60246644,269.64
213,110.64693450,35.60246562,269.64
214,110.64677259,35.60246480,269.64
215,110.64661067,35.60246397,359.65
216,110.64661060,35.60247299,89.64
217,110.64677252,35.60247381,89.64
218,110.64693443,35.60247463,89.64
219,110.64709635,35.60247546,359.65
220,110.64709628,35.60248447,269.64
221,110.64693436,35.60248365,269.64
222,110.64677245,35.60248283,269.64
223,110.64661053,35.60248201,359.65
224,110.64661047,35.60249102,89.64
225,110.64677238,35.60249185,89.64
226,110.64693429,35.60249267,89.64
227,110.64709621,35.60249349,359.65
228,110.64709614,35.60250250,269.64
229,110.64693423,35.60250168,269.64
230,110.64677231,35.60250086,269.64
231,110.64661040,35.60250004,359.65
232,110.64661033,35.60250906,89.64
233,110.64677224,35.60250988,89.64
234,110.64693416,35.60251070,89.64
235,110.64709607,35.60251152,359.65
236,110.64709600,35.60252054,269.64
237,110.64693409,35.60251972,269.64
238,110.64677217,35.60251889,269.64
239,110.64661026,35.60251807,359.65
240,110.64661019,35.60252709,89.64
241,110.64677211,35.60252791,89.64
242,110.64693402,35.60252873,89.64
243,110.64709593,35.60252955,359.65
244,110.64709587,35.60253857,269.64
245,110.64693395,35.60253775,269.64
246,110.64677204,35.60253693,269.64
247,110.64661012,35.60253610,359.65
248,110.64661005,35.60254512,89.64
249,110.64677197,35.60254594,89.64
250,110.64693388,35.60254676,89.64
251,110.64709580,35.60254759,359.65
252,110.64709576,35.60255197,269.64
253,110.64693385,35.60255115,269.64
254,110.64677193,35.60255033,269.64
255,110.64661002,35.60254951,353.11
#bridge_21-20A
256,110.64660790,35.60256376,359.83
257,110.64660741,35.60269897,359.83
258,110.64660692,35.60283418,89.71
#bridge_21-20A_mid
259,110.64676940,35.60283485,89.71
260,110.64693187,35.60283552,89.71
#W20_long_block
261,110.64709435,35.60283618,179.97
262,110.64709440,35.60274337,179.97
263,110.64709446,35.60265056,269.97
264,110.64708342,35.60265055,359.97
265,110.64708336,35.60274337,359.97
266,110.64708331,35.60283618,269.97
267,110.64707227,35.60283617,179.97
268,110.64707232,35.60274336,179.97
269,110.64707238,35.60265055,269.97
270,110.64706134,35.60265054,359.97
271,110.64706128,35.60274336,359.97
272,110.64706123,35.60283617,269.97
273,110.64705019,35.60283617,179.97
274,110.64705024,35.60274335,179.97
275,110.64705030,35.60265054,269.97
276,110.64703926,35.60265053,359.97
277,110.64703920,35.60274335,359.97
278,110.64703915,35.60283616,269.97
279,110.64702811,35.60283616,179.97
280,110.64702816,35.60274334,179.97
281,110.64702822,35.60265053,269.97
282,110.64701718,35.60265053,359.97
283,110.64701712,35.60274334,359.97
284,110.64701707,35.60283615,269.97
285,110.64700603,35.60283615,179.97
286,110.64700608,35.60274334,179.97
287,110.64700614,35.60265052,269.97
288,110.64699510,35.60265052,359.97
289,110.64699504,35.60274333,359.97
290,110.64699499,35.60283615,269.97
291,110.64698395,35.60283614,179.97
292,110.64698400,35.60274333,179.97
293,110.64698406,35.60265051,269.97
294,110.64697302,35.60265051,359.97
295,110.64697296,35.60274332,359.97
296,110.64697291,35.60283614,269.97
297,110.64696187,35.60283613,179.97
298,110.64696192,35.60274332,179.97
299,110.64696198,35.60265051,269.97
300,110.64695094,35.60265050,359.97
301,110.64695088,35.60274332,359.97
302,110.64695083,35.60283613,183.53
#W20_long_block_mid
303,110.64694455,35.60275347,183.53
#W20
304,110.64693828,35.60267082,269.99
305,110.64677371,35.60267079,269.99
306,110.64660915,35.60267076,359.99
307,110.64660915,35.60267978,89.99
308,110.64677371,35.60267980,89.99
309,110.64693828,35.60267983,359.99
310,110.64693827,35.60268885,269.99
311,110.64677371,35.60268882,269.99
312,110.64660915,35.60268879,359.99
313,110.64660914,35.60269781,89.99
314,110.64677371,35.60269784,89.99
315,110.64693827,35.60269786,359.99
316,110.64693827,35.60270688,269.99
317,110.64677371,35.60270685,269.99
318,110.64660914,35.60270683,359.99
319,110.64660914,35.60271584,89.99
320,110.64677370,35.60271587,89.99
321,110.64693827,35.60271590,359.99
322,110.64693826,35.60272491,269.99
323,110.64677370,35.60272489,269.99
324,110.64660914,35.60272486,359.99
325,110.64660914,35.60273388,89.99
326,110.64677370,35.60273390,89.99
327,110.64693826,35.60273393,359.99
328,110.64693826,35.60274295,269.99
329,110.64677370,35.60274292,269.99
330,110.64660913,35.60274289,359.99
331,110.64660913,35.60275191,89.99
332,110.64677369,35.60275194,89.99
333,110.64693826,35.60275196,359.99
334,110.64693826,35.60276098,269.99
335,110.64677369,35.60276095,269.99
336,110.64660913,35.60276092,359.99
337,110.64660913,35.60276994,89.99
338,110.64677369,35.60276997,89.99
339,110.64693825,35.60277000,359.99
340,110.64693825,35.60277901,269.99
341,110.64677369,35.60277899,269.99
342,110.64660912,35.60277896,359.99
343,110.64660912,35.60278797,89.99
344,110.64677369,35.60278800,89.99
345,110.64693825,35.60278803,359.99
346,110.64693825,35.60279705,269.99
347,110.64677368,35.60279702,269.99
348,110.64660912,35.60279699,359.99
349,110.64660912,35.60280601,89.99
350,110.64677368,35.60280603,89.99
351,110.64693824,35.60280606,359.99
352,110.64693824,35.60281508,269.99
353,110.64677368,35.60281505,269.99
354,110.64660912,35.60281502,359.99
355,110.64660911,35.60282404,89.99
356,110.64677368,35.60282407,89.99
357,110.64693824,35.60282409,359.99
358,110.64693824,35.60283311,269.99
359,110.64677367,35.60283308,269.99
360,110.64660911,35.60283306,344.60
#back_W20A-W19B_stop
361,110.64660690,35.60283959,359.73
362,110.64660672,35.60286926,359.78
#back_W20A-W19B_stop_mid
363,110.64660616,35.60298656,359.78
#back_W19A-W17B
364,110.64660559,35.60310386,359.87
365,110.64660532,35.60320192,359.87
366,110.64660506,35.60329998,359.93
#back_W19A-W17B_mid
367,110.64660495,35.60337064,359.93
#back_W17A-W15B
368,110.64660484,35.60344130,359.76
369,110.64660425,35.60355398,359.76
370,110.64660366,35.60366665,359.85
#back_W17A-W15B_mid
371,110.64660340,35.60374759,359.85
#back_W15A-W14B
372,110.64660314,35.60382853,358.52
373,110.64660210,35.60386115,359.99
#back_W15A-W14B_mid
374,110.64660207,35.60395253,359.99
#back_W14A-W12B
375,110.64660205,35.60404391,359.97
376,110.64660197,35.60416780,359.97
377,110.64660189,35.60429169,359.66
#back_W12A-W11B
378,110.64660093,35.60442273,359.86
379,110.64660063,35.60452481,359.69
#back_W12A-W11B_mid
380,110.64659987,35.60463688,359.69
#back_W11A-W10A
381,110.64659912,35.60474895,359.81
382,110.64659867,35.60485881,359.81
383,110.64659821,35.60496866,89.66
#back_W11A-W10A_mid
384,110.64671267,35.60496922,89.66
385,110.64682712,35.60496977,89.66
#back_W10bA-W9B
386,110.64694158,35.60497033,0.31
387,110.64694184,35.60500899,90.81
#back_W9-E9
388,110.64708640,35.60500732,90.02
389,110.64717973,35.60500729,90.02
390,110.64727306,35.60500726,90.99
#back_E9_E9A
391,110.64729514,35.60500695,90.99
392,110.64744306,35.60500488,90.99
393,110.64759099,35.60500281,90.99
394,110.64773891,35.60500074,26.27
#back_9B-8B
395,110.64775954,35.60503472,359.92
396,110.64775936,35.60514314,359.92
397,110.64775919,35.60525156,359.65
#back_7A-7bA
398,110.64775890,35.60528965,269.85
399,110.64764505,35.60528941,269.85
400,110.64753119,35.60528916,269.85
401,110.64741733,35.60528891,359.17
#back_7A-7bA_mid
402,110.64741574,35.60537855,359.17
#back_7bB-6A
403,110.64741415,35.60546819,2.22
404,110.64741576,35.60550179,359.89
#back_7bB-6A_mid
405,110.64741554,35.60559321,359.89
#back_6B-5A
406,110.64741532,35.60568464,359.97
407,110.64741529,35.60571664,359.77
#back_6B-5A_mid
408,110.64741484,35.60580805,359.77
#back_5B-4A
409,110.64741439,35.60589947,0.21
410,110.64741454,35.60593246,0.21
