序号,经度,纬度,航向角(度)
366,110.64703969,35.60193162,89.82
367,110.64718260,35.60193199,93.27
#back_E24D-24A
368,110.64723626,35.60192949,89.62
369,110.64736979,35.60193021,89.62
370,110.64750331,35.60193092,89.62
371,110.64763684,35.60193164,89.62
372,110.64777037,35.60193235,0.91
#back_E24D-24A_mid
373,110.64777182,35.60200641,0.91
#back_24B-23A
374,110.64777326,35.60208047,0.27
375,110.64777347,35.60211693,359.60
#back_23B-22A
376,110.64777288,35.60218568,359.69
377,110.64777219,35.60228841,359.92
#back_22B-21A
378,110.64777198,35.60240938,359.19
379,110.64777145,35.60244013,359.92
#back_21B-20A
380,110.64777124,35.60256079,359.70
381,110.64777056,35.60266475,359.79
#back_21B-20A_mid
382,110.64777017,35.60275090,359.79
#back_20B-19A
383,110.64776978,35.60283705,359.24
384,110.64776929,35.60286748,359.86
#back_20B-19A_mid
385,110.64776892,35.60298481,359.86
#back_19B-18A
386,110.64776856,35.60310213,359.95
387,110.64776846,35.60320281,359.76
#back_18B-17A
388,110.64776811,35.60327155,359.67
389,110.64776787,35.60330498,359.67
#back_18B-17A_mid
390,110.64776737,35.60337546,359.67
#back_17B-16A
391,110.64776688,35.60344595,0.25
392,110.64776700,35.60346820,359.84
#back_17B-16A_mid
393,110.64776675,35.60353887,359.84
#back_16B-15A
394,110.64776650,35.60360954,359.77
395,110.64776596,35.60371885,359.89
#back_15B-14A
396,110.64776569,35.60382893,0.61
397,110.64776612,35.60386212,359.58
#back_15B-14A_mid
398,110.64776529,35.60395352,359.58
#back_14B-13A
399,110.64776446,35.60404492,359.72
400,110.64776382,35.60415299,359.88
#back_13B-12A
401,110.64776354,35.60426312,359.99
402,110.64776353,35.60429183,359.83
#back_12B-11A
403,110.64776305,35.60442280,359.55
404,110.64776204,35.60452659,359.90
#back_12B-11A_mid
405,110.64776179,35.60463881,359.90
#back_11B-10A
406,110.64776154,35.60475104,359.63
407,110.64776073,35.60485201,359.73
#back_11B-10A_mid
408,110.64776031,35.60492667,359.73
#back_9A-8B
409,110.64775988,35.60500133,359.87
410,110.64775953,35.60512645,359.87
411,110.64775919,35.60525156,359.65
#back_7A-7bA
412,110.64775890,35.60528965,269.85
413,110.64764505,35.60528941,269.85
414,110.64753119,35.60528916,269.85
415,110.64741733,35.60528891,359.17
#back_7A-7bA_mid
416,110.64741574,35.60537855,359.17
#back_7bB-6A
417,110.64741415,35.60546819,2.22
418,110.64741576,35.60550179,359.89
#back_7bB-6A_mid
419,110.64741554,35.60559321,359.89
#back_6B-5A
420,110.64741532,35.60568464,359.97
421,110.64741529,35.60571664,359.77
#back_6B-5A_mid
422,110.64741484,35.60580805,359.77
#back_5B-4A
423,110.64741439,35.60589947,0.21
424,110.64741454,35.60593246,0.21
