序号,经度,纬度,航向角(度)
63,110.64726278,35.60647161,89.85
64,110.64741206,35.60647192,179.85
65,110.64741210,35.60646110,269.85
66,110.64726282,35.60646079,179.85
67,110.64726285,35.60644997,89.85
68,110.64741213,35.60645028,179.85
69,110.64741216,35.60643946,269.85
70,110.64726288,35.60643915,179.85
71,110.64726292,35.60642833,89.85
72,110.64741220,35.60642864,179.85
73,110.64741223,35.60641782,269.85
74,110.64726295,35.60641751,179.85
75,110.64726299,35.60640669,89.85
76,110.64741227,35.60640700,179.85
77,110.64741230,35.60639618,269.85
78,110.64726302,35.60639587,179.85
79,110.64726305,35.60638505,89.85
80,110.64741233,35.60638536,179.85
81,110.64741237,35.60637454,269.85
82,110.64726309,35.60637423,179.85
83,110.64726311,35.60636850,89.85
84,110.64741239,35.60636882,179.77
85,110.64741257,35.60633217,269.75
86,110.64726344,35.60633163,179.75
87,110.64726350,35.60632081,89.75
88,110.64741262,35.60632135,179.75
89,110.64741268,35.60631053,269.75
90,110.64726355,35.60630999,179.75
91,110.64726361,35.60629917,89.75
92,110.64741274,35.60629971,179.75
93,110.64741280,35.60628889,269.75
94,110.64726367,35.60628835,179.75
95,110.64726373,35.60627753,89.75
96,110.64741286,35.60627807,179.75
97,110.64741292,35.60626725,269.75
98,110.64726379,35.60626671,179.75
99,110.64726385,35.60625589,89.75
100,110.64741297,35.60625643,179.75
101,110.64741303,35.60624561,269.75
102,110.64726390,35.60624507,179.75
103,110.64726396,35.60623425,89.75
104,110.64741309,35.60623479,179.75
105,110.64741315,35.60622397,269.75
106,110.64726402,35.60622344,179.75
107,110.64726408,35.60621262,89.75
108,110.64741321,35.60621315,179.75
109,110.64741326,35.60620233,269.75
110,110.64726414,35.60620180,179.75
111,110.64726420,35.60619098,89.75
112,110.64741332,35.60619151,179.75
113,110.64741338,35.60618069,269.75
114,110.64726425,35.60618016,179.75
115,110.64726431,35.60616934,89.75
116,110.64741344,35.60616987,179.75
117,110.64741350,35.60615905,269.75
118,110.64726437,35.60615852,179.75
119,110.64726440,35.60615286,89.75
120,110.64741353,35.60615339,179.77
121,110.64741373,35.60611349,269.79
122,110.64726492,35.60611304,179.79
123,110.64726496,35.60610222,89.79
124,110.64741378,35.60610267,179.79
125,110.64741383,35.60609185,269.79
126,110.64726501,35.60609140,179.79
127,110.64726506,35.60608058,89.79
128,110.64741387,35.60608103,179.79
129,110.64741392,35.60607021,269.79
130,110.64726511,35.60606976,179.79
131,110.64726516,35.60605894,89.79
132,110.64741397,35.60605939,179.79
133,110.64741402,35.60604857,269.79
134,110.64726521,35.60604812,179.79
135,110.64726526,35.60603730,89.79
136,110.64741407,35.60603775,179.79
137,110.64741412,35.60602693,269.79
138,110.64726531,35.60602648,179.79
139,110.64726536,35.60601566,89.79
140,110.64741417,35.60601611,179.79
141,110.64741422,35.60600529,269.79
142,110.64726540,35.60600484,179.79
143,110.64726545,35.60599402,89.79
144,110.64741426,35.60599447,179.79
