#序号,经度,纬度,航向角(度)
1,120.06875974,30.32105478,164.03
2,120.06893757,30.32051819,73.88
3,120.06897196,30.32052677,344.03
4,120.06879413,30.32106335,73.88
5,120.06882852,30.32107193,164.03
6,120.06900636,30.32053535,73.88
7,120.06904075,30.32054392,344.04
8,120.06886291,30.32108051,73.88
9,120.06889731,30.32108909,164.03
10,120.06907514,30.32055250,164.03
