序号,经度,纬度,航向角(度)
163,110.64744740,35.60217389,89.60
164,110.64760852,35.60217480,89.60
165,110.64776965,35.60217570,23.36
#bridge_23-24B
166,110.64777399,35.60218388,179.83
167,110.64777436,35.60207866,199.89
168,110.64777005,35.60206896,269.60
#E24
169,110.64762935,35.60206816,269.60
170,110.64748865,35.60206736,269.60
171,110.64734794,35.60206655,269.60
172,110.64720724,35.60206575,89.60
173,110.64720726,35.60206575,179.60
174,110.64720734,35.60205671,89.60
175,110.64734804,35.60205751,89.60
176,110.64748874,35.60205831,89.60
177,110.64762944,35.60205911,89.60
178,110.64777014,35.60205992,89.60
179,110.64777016,35.60205992,179.60
180,110.64777024,35.60205087,269.60
181,110.64762954,35.60205007,269.60
182,110.64748883,35.60204927,269.60
183,110.64734813,35.60204846,269.60
184,110.64720743,35.60204766,89.60
185,110.64720745,35.60204766,179.60
186,110.64720752,35.60203861,89.60
187,110.64734823,35.60203942,89.60
188,110.64748893,35.60204022,89.60
189,110.64762963,35.60204102,89.60
190,110.64777033,35.60204183,89.60
191,110.64777035,35.60204183,179.60
192,110.64777042,35.60203278,269.60
193,110.64762972,35.60203198,269.60
194,110.64748902,35.60203117,269.60
195,110.64734832,35.60203037,269.60
196,110.64720762,35.60202957,89.60
197,110.64720764,35.60202957,179.60
198,110.64720771,35.60202052,89.60
199,110.64734841,35.60202132,89.60
200,110.64748912,35.60202213,89.60
201,110.64762982,35.60202293,89.60
202,110.64777052,35.60202373,89.60
203,110.64777054,35.60202373,179.60
204,110.64777061,35.60201469,269.60
205,110.64762991,35.60201388,269.60
206,110.64748921,35.60201308,269.60
207,110.64734851,35.60201228,269.60
208,110.64720781,35.60201147,89.60
209,110.64720782,35.60201147,179.60
210,110.64720790,35.60200243,89.60
211,110.64734860,35.60200323,89.60
212,110.64748930,35.60200403,89.60
213,110.64763000,35.60200484,89.60
214,110.64777071,35.60200564,89.60
215,110.64777072,35.60200564,179.60
216,110.64777080,35.60199659,269.60
217,110.64763010,35.60199579,269.60
218,110.64748940,35.60199499,269.60
219,110.64734870,35.60199419,269.60
220,110.64720799,35.60199338,89.60
221,110.64720801,35.60199338,179.60
222,110.64720809,35.60198434,89.60
223,110.64734879,35.60198514,89.60
224,110.64748949,35.60198594,89.60
225,110.64763019,35.60198675,89.60
226,110.64777089,35.60198755,89.60
227,110.64777091,35.60198755,179.60
228,110.64777099,35.60197850,269.60
229,110.64763029,35.60197770,269.60
230,110.64748958,35.60197690,269.60
231,110.64734888,35.60197609,269.60
232,110.64720818,35.60197529,89.60
233,110.64720820,35.60197529,179.60
234,110.64720828,35.60196624,89.60
235,110.64734898,35.60196705,89.60
236,110.64748968,35.60196785,89.60
237,110.64763038,35.60196865,89.60
238,110.64777108,35.60196946,89.60
239,110.64777110,35.60196946,179.60
240,110.64777118,35.60196041,269.60
241,110.64763047,35.60195961,269.60
242,110.64748977,35.60195880,269.60
243,110.64734907,35.60195800,269.60
244,110.64720837,35.60195720,89.60
245,110.64720839,35.60195720,179.60
246,110.64720846,35.60194815,89.60
247,110.64734917,35.60194895,89.60
248,110.64748987,35.60194976,89.60
249,110.64763057,35.60195056,89.60
250,110.64777127,35.60195136,89.60
251,110.64777129,35.60195136,179.60
252,110.64777136,35.60194232,269.60
253,110.64763066,35.60194151,269.60
254,110.64748996,35.60194071,269.60
255,110.64734926,35.60193991,269.60
256,110.64720856,35.60193910,89.60
257,110.64720857,35.60193911,179.60
258,110.64720865,35.60193006,89.60
259,110.64734935,35.60193086,89.60
260,110.64749005,35.60193167,89.60
261,110.64763076,35.60193247,89.60
262,110.64777146,35.60193327,134.76
263,110.64777591,35.60192968,269.62
#bridge_E24A-E24D
264,110.64763273,35.60192891,269.62
265,110.64748954,35.60192814,269.62
266,110.64734635,35.60192738,269.62
267,110.64720316,35.60192661,355.51
#E24
268,110.64720270,35.60193142,268.76
#bridge_front1-W24C
269,110.64718371,35.60193109,358.39
#W24
270,110.64718131,35.60200074,358.39
271,110.64717891,35.60207039,269.82
272,110.64703820,35.60207003,269.82
273,110.64689750,35.60206967,269.82
274,110.64675679,35.60206931,269.82
275,110.64661609,35.60206895,269.82
276,110.64661608,35.60206895,179.82
277,110.64661611,35.60205990,89.82
278,110.64675682,35.60206026,89.82
279,110.64689752,35.60206062,89.82
280,110.64703823,35.60206098,89.82
281,110.64717893,35.60206134,269.82
282,110.64717892,35.60206134,179.82
283,110.64717896,35.60205230,269.82
284,110.64703825,35.60205194,269.82
285,110.64689755,35.60205158,269.82
286,110.64675684,35.60205122,269.82
287,110.64661614,35.60205086,269.82
288,110.64661613,35.60205086,179.82
289,110.64661616,35.60204181,89.82
290,110.64675687,35.60204217,89.82
291,110.64689757,35.60204253,89.82
292,110.64703828,35.60204289,89.82
293,110.64717898,35.60204325,269.82
294,110.64717897,35.60204325,179.82
